56.246,-0.7363281,-0.02880859,0.6379395,14.571,0,-3.845215,-0.6103516,1.89209,877.0822,-11.74609,-0.4140625,10.21875,-113.119,236.6119,-232.0774,0.2244418,0.7587176,-0.4838084,0.374,-17.7974,-7.817996,-30.1634
56.277,-0.7536621,-0.02929688,0.645752,14.40329,0,-3.295898,0,1.220703,877.0798,-11.91797,-0.5234375,10.39844,-114,233,-226.5,0.2249756,0.7583618,-0.4845581,0.3734131,-17.82445,-7.868937,-30.16241
56.306,-0.7351074,-0.06079102,0.6394043,14.40868,0,-2.197266,0.4272461,0.4882813,877.0793,-11.98828,-0.5039063,10.15625,-114.4813,233.589,-225.1392,0.2255476,0.7581237,-0.4850154,0.3729672,-17.83359,-7.912104,-30.13847
56.337,-0.7263184,-0.04492188,0.6381836,14.46973,0,-4.394531,-0.4882813,1.098633,877.0791,-11.62109,-0.9453125,10.35156,-115,236,-224.5,0.2261963,0.7579346,-0.4853516,0.3725586,-17.83368,-7.955194,-30.09932
56.366,-0.7419434,-0.04882813,0.6345215,14.73645,0,-3.051758,0.06103516,0.6713867,877.0806,-11.79297,-0.5820313,10.17969,-115,236,-227.3189,0.2268724,0.7577065,-0.4857995,0.3720185,-17.84511,-8.010918,-30.06741
56.397,-0.75,-0.0546875,0.6401367,15.02887,-0,-4.089355,-0.3662109,0.9765625,877.0842,-12.03125,-0.9140625,10.28906,-115,236,-234.5,0.2276611,0.7574463,-0.4863281,0.3713379,-17.86319,-8.08188,-30.03239
56.427,-0.7299805,-0.05883789,0.6472168,15.16391,-0,-3.173828,-0.06103516,1.037598,877.0882,-11.94141,-0.921875,10.24219,-114.0625,235.6875,-234.375,0.2282769,0.7572021,-0.4868164,0.3707971,-17.87856,-8.135601,-30.00851
56.457,-0.7248535,-0.04638672,0.6442871,15.26937,-0,-2.502441,-0.06103516,0.9155273,877.0933,-11.66016,-0.9023438,10.47266,-112,235,-233.5,0.2288208,0.756958,-0.4873047,0.3703003,-17.8942,-8.18332,-29.99053
56.487,-0.7316895,-0.04907227,0.644043,15.3272,-0,-1.89209,0.1831055,1.159668,877.0964,-11.50391,-0.890625,10.30859,-111.3125,234.5,-233,0.2292344,0.7567852,-0.487675,0.3699237,-17.90647,-8.220133,-29.97691
56.517,-0.7416992,-0.05151367,0.6481934,15.27209,-0,-1.586914,0.2441406,0.793457,877.0989,-11.80078,-0.7304688,10.41406,-111,234,-232.5,0.2295532,0.7566528,-0.4879761,0.3696289,-17.91678,-8.248979,-29.96739
56.547,-0.744873,-0.05102539,0.6518555,15.22242,-0,-0.1831055,0.9765625,0.3662109,877.0974,-11.9375,-0.6289063,10.23047,-113.125,231.5313,-232.5,0.2298491,0.7565479,-0.4880629,0.3695844,-17.90193,-8.251329,-29.93994
