29.465,0.942627,-0.1153564,-0.2131348,14.46599,-10.29142,0.4272461,36.62109,22.03369,875.3464
29.495,1.080811,-0.07055664,0.1896973,14.83791,-2.926568,9.887695,35.27832,15.01465,875.3462
29.525,1.042603,0.2376709,0.1348877,15.0567,4.165855,-11.41357,34.24072,13.18359,875.3457
29.555,1.001831,0.303833,0.09521484,15.0372,8.006807,-0.5493164,29.84619,13.00049,875.3439
29.585,0.9812012,0.1546631,0.03747559,15.0432,6.467971,-3.417969,28.38135,13.48877,875.3406
29.615,0.9943848,0.1203613,-0.05297852,15.0511,3.354208,0.1831055,32.40967,12.3291,875.3412
29.645,1.039307,0.1004639,-0.04968262,14.67983,-0.7630851,6.164551,33.08105,14.28223,875.3438
29.675,1.042725,0.02575684,-0.05761719,14.07528,-5.687002,11.53564,29.96826,14.52637,875.3446
29.705,1.002075,-0.04931641,-0.04846191,13.19165,-11.90744,9.094238,30.15137,14.28223,875.345
29.735,1.038574,0.03759766,-0.05395508,12.76118,-16.75525,0.3662109,31.67725,13.91602,875.3499
29.765,1.026733,0.01904297,-0.08129883,12.491,-18.51437,4.394531,27.58789,14.89258,875.3596
29.795,1.02002,0.04406738,-0.08740234,12.0132,-17.63469,-0.8544922,25.57373,14.34326,875.3609
29.825,0.9992676,0.02282715,-0.07043457,11.4098,-16.31706,-2.990723,23.74268,15.31982,875.3613
29.855,1.022217,0.01916504,-0.07666016,10.57877,-16.75838,-8.361816,22.3999,14.70947,875.3636
29.885,1.011719,0.007202148,-0.03344727,9.978474,-19.28913,-18.06641,21.05713,15.68604,875.3672
29.915,0.9881592,0.08569336,-0.05712891,9.508904,-20.8054,-22.03369,19.34814,15.31982,875.3661
29.944,0.989502,0.1339111,-0.1452637,9.213069,-19.44238,-15.19775,17.76123,15.625,875.3625
29.975,0.9769287,0.06262207,-0.1571045,8.935192,-16.17867,-7.8125,17.08984,15.19775,875.3612
30.005,0.9847412,0.005004883,-0.1280518,8.548795,-12.93736,-0.5493164,13.61084,14.52637,875.3604
30.035,1.00354,0.05297852,-0.08154297,7.713581,-13.78065,-1.220703,13.91602,14.4043,875.3616
30.064,0.987793,0.0480957,-0.07104492,6.514256,-18.91411,-3.173828,12.81738,14.34326,875.3645
30.094,0.9859619,0.02514648,-0.08081055,5.931922,-23.35582,-5.67627,12.146,14.22119,875.3662
30.124,0.989502,-0.01208496,-0.1165771,5.812403,-23.67269,-5.859375,12.75635,13.61084,875.3677
30.154,0.9769287,-0.04980469,-0.15625,6.451398,-16.052,-5.737305,14.22119,15.93018,875.366
30.184,0.9769287,-0.01538086,-0.1585693,6.76282,-4.791151,-5.065918,17.21191,18.79883,875.3618
30.214,0.9702148,-0.009399414,-0.1033936,6.949735,5.056271,-3.417969,19.104,21.66748,875.3596
30.244,0.9925537,-0.0279541,-0.06164551,6.916658,8.235329,-4.455566,21.3623,24.59717,875.3579
30.273,0.9647217,0.002319336,-0.01806641,6.733219,5.940243,-13.18359,22.15576,25.14648,875.3581
30.303,0.9610596,0.08679199,-0.001953125,5.981161,-2.35604,-20.81299,22.70508,24.23096,875.3591
30.333,1.083496,0.2233887,-0.06030273,6.075705,-6.262405,-20.69092,22.70508,22.58301,875.3628
30.363,1.257202,0.2198486,-0.07507324,6.627421,-4.675644,-12.02393,13.3667,16.78467,875.3696
30.395,1.319702,-0.02429199,0.08349609,7.455711,2.453509,2.624512,-11.65771,13.42773,875.3694
30.423,1.123169,-0.1630859,0.2701416,8.200602,11.66764,-9.338379,-31.98242,11.2915,875.3682
30.453,1.176025,-0.1665039,0.206665,8.520889,18.91749,-35.27832,-34.24072,13.67188,875.3667
30.483,1.171509,-0.1369629,0.1174316,9.923919,24.48845,-50.84229,-40.58838,15.13672,875.3645
30.513,1.136353,-0.08422852,-0.06640625,12.81308,37.04165,-48.52295,-40.89355,10.55908,875.3646
30.543,1.112427,-0.168457,-0.262085,16.02304,55.98071,-30.51758,-33.63037,3.051758,875.3655
30.573,1.092529,-0.3166504,-0.3823242,20.03504,80.54077,-14.28223,-33.63037,-7.568359,875.3659
30.603,0.9912109,-0.3548584,-0.3566895,25.67857,113.6493,-0.5493164,-48.21777,-12.02393,875.3662
30.633,1.000732,-0.251709,-0.3515625,29.79274,135.193,4.882813,-45.41016,-23.01025,875.3661
30.663,0.9377441,-0.2803955,-0.2662354,33.02054,140.9428,9.70459,-44.00635,-30.57861,875.3657
30.693,0.9317627,-0.2579346,-0.2457275,34.82446,130.5503,1.342773,-37.90283,-36.9873,875.3649
30.723,0.940918,-0.2315674,-0.1942139,35.91338,104.8163,-0.6103516,-32.40967,-46.08154,875.3635
30.753,0.9511719,-0.201416,-0.1159668,37.32415,74.6607,2.258301,-33.75244,-55.66406,875.3621
30.784,0.9621582,-0.1794434,-0.03771973,36.78266,46.31289,6.408691,-34.42383,-60.48584,875.3604
30.813,0.9869385,-0.1187744,0.0345459,34.88684,15.81843,7.202148,-40.83252,-62.01172,875.3585
30.843,0.9855957,-0.04248047,0.07629395,33.77007,-8.377043,10.74219,-46.26465,-61.64551,875.3562
30.873,0.9643555,-0.015625,0.08483887,32.62996,-27.54707,12.26807,-45.77637,-60.36377,875.3582
30.903,0.9200439,0.02160645,0.09887695,31.10207,-42.6486,15.07568,-40.22217,-57.06787,875.3635
30.933,0.8913574,0.04052734,0.09082031,28.84699,-49.92119,16.23535,-31.79932,-51.87988,875.3635
30.963,0.8621826,0.05249023,0.1019287,25.86919,-58.46226,16.17432,-23.92578,-44.25049,875.3635
30.993,0.8504639,0.1009521,0.1315918,23.03858,-72.56653,16.6626,-15.38086,-36.92627,875.3619
31.023,0.814209,0.1221924,0.1495361,20.23021,-84.92093,25.81787,-5.493164,-31.31104,875.3584
31.053,0.7935791,0.1628418,0.1661377,17.44261,-92.36025,26.12305,1.89209,-22.70508,875.3535
31.083,0.7733154,0.1311035,0.1774902,16.11907,-87.35975,20.32471,10.92529,-12.51221,875.3467
31.113,0.744873,0.09863281,0.1737061,15.45768,-72.00351,7.629395,14.70947,-1.464844,875.3429
31.143,0.7596436,0.1282959,0.1907959,14.61841,-54.99235,-1.77002,28.9917,9.216309,875.3403
31.173,1.397705,0.4306641,0.4334717,13.67548,-39.91203,2.380371,43.45703,-0.6103516,875.3374
31.203,1.610718,0.9147949,0.4833984,12.06078,-33.40873,77.81982,21.24023,-35.64453,875.3347
31.233,0.4373779,-0.4420166,0.3117676,11.86562,-30.85797,-66.77246,-31.55518,47.54639,875.3345
31.263,0.9934082,-0.1915283,-0.2822266,11.82295,-26.71116,-29.90723,38.39111,21.97266,875.3345
31.293,1.045288,0.07592773,-0.01696777,12.16232,-17.17447,21.97266,40.95459,1.89209,875.3351
31.323,1.060303,0.02856445,0.02160645,12.81081,-3.867969,-8.544922,35.52246,17.82227,875.3364
31.353,1.056274,-0.06469727,0.005493164,13.9252,11.90195,2.319336,38.26904,14.4043,875.3358
31.383,0.9978027,0.08032227,-0.1380615,14.7039,20.13963,-15.99121,34.729,18.67676,875.334
31.413,1.019897,0.1739502,-0.08251953,15.26022,24.69091,-0.1220703,34.17969,13.42773,875.3322
31.443,1.06543,0.1384277,-0.05065918,15.02148,21.35497,-1.831055,31.67725,13.67188,875.3298
31.473,1.033569,0.1188965,-0.02124023,14.43116,11.37801,-4.638672,26.30615,15.25879,875.3316
31.503,1.016846,0.1555176,-0.06237793,13.83984,-1.41309,-7.141113,23.19336,16.8457,875.3364
31.533,1.00769,0.09094238,-0.09533691,13.36581,-10.99228,-3.90625,22.09473,17.02881,875.3352
31.563,1.004639,0.03479004,-0.0703125,12.93793,-16.3522,-4.272461,22.15576,18.00537,875.3313
31.593,1.007813,-0.01599121,-0.06237793,12.42262,-17.09338,-9.155273,20.1416,18.55469,875.3294
31.623,0.989502,0.01391602,-0.09594727,11.82576,-16.86339,-14.64844,19.16504,17.57813,875.3279
31.653,1.003906,0.06921387,-0.07568359,11.03307,-18.25651,-15.68604,15.99121,16.35742,875.325
31.683,1.003052,0.1535645,-0.1218262,10.49836,-19.66546,-13.5498,16.05225,16.60156,875.3213
31.713,0.9907227,0.1044922,-0.1153564,10.10439,-19.74588,-5.187988,14.4043,17.27295,875.3216
31.743,0.9886475,0.09899902,-0.09680176,9.821301,-17.81466,0.3051758,13.3667,17.51709,875.3235
31.773,0.9925537,0.07092285,-0.08776855,9.473731,-15.03752,2.258301,12.81738,17.27295,875.3221
31.803,0.9969482,0.04321289,-0.08898926,8.578402,-14.88599,1.464844,12.20703,17.15088,875.3186
31.833,0.998291,0.01391602,-0.1114502,7.876622,-17.17543,0.6103516,11.53564,17.8833,875.3161
31.863,0.9874268,-0.0234375,-0.1361084,7.287906,-19.82074,-1.831055,12.51221,18.9209,875.3135
31.893,0.9790039,-0.002685547,-0.1264648,7.141174,-19.67609,0.06103516,14.5874,19.89746,875.3088
31.922,0.9764404,-0.005859375,-0.1016846,7.042158,-16.34631,4.455566,16.47949,21.3623,875.3025
31.953,0.9615479,-0.002807617,-0.07055664,6.763482,-11.20404,6.04248,18.79883,23.98682,875.3001
31.982,0.9526367,0.01318359,-0.005371094,6.75617,-6.976113,6.713867,19.28711,26.24512,875.2991
32.012,0.9765625,0.09399414,0.08569336,6.756131,-3.929445,3.173828,20.56885,26.48926,875.2978
32.042,0.9608154,0.1500244,0.1329346,6.611448,-3.371319,-5.126953,18.73779,26.06201,875.2969
32.072,1.141602,0.2930908,0.03137207,6.375699,-3.625647,-19.22607,18.98193,22.33887,875.2952
32.102,1.450684,0.03808594,0.07775879,6.050179,-4.652178,-6.347656,3.540039,12.02393,875.293
32.132,1.234253,-0.1092529,0.2998047,6.593944,-3.014027,-19.47021,-27.34375,9.216309,875.2926
32.162,1.203491,-0.05895996,0.3164063,8.29755,6.980064,-33.08105,-35.15625,7.751465,875.2925
32.192,1.286865,0.002441406,0.2076416,9.636471,20.41375,-44.18945,-40.89355,6.530762,875.29
32.222,1.194458,-0.03759766,0.02160645,11.07377,34.24078,-43.64014,-48.33984,2.13623,875.2849
32.252,1.105713,-0.1417236,-0.1866455,12.56365,45.09119,-29.60205,-42.72461,-4.211426,875.2827
32.282,1.067627,-0.2858887,-0.359375,15.96509,58.1822,-12.93945,-42.3584,-9.155273,875.2813
32.312,1.028931,-0.2740479,-0.3729248,21.62753,82.9768,4.02832,-49.43848,-15.74707,875.2813
32.343,0.9992676,-0.2167969,-0.3270264,27.51821,118.1191,10.80322,-50.96436,-25.32959,875.282
32.372,0.9195557,-0.2652588,-0.2319336,32.81414,151.2343,17.57813,-48.76709,-32.59277,875.2826
32.402,0.9354248,-0.2770996,-0.1894531,36.93443,169.6567,15.93018,-43.396,-36.62109,875.2834
32.432,0.9206543,-0.2475586,-0.1459961,38.8793,158.0945,0.06103516,-36.49902,-43.70117,875.2815
32.462,0.8984375,-0.2061768,-0.111084,39.67229,122.664,-7.751465,-33.5083,-51.14746,875.2769
32.492,0.9095459,-0.2133789,-0.02685547,39.76022,79.96551,-5.981445,-31.12793,-55.96924,875.2769
32.522,0.9329834,-0.1295166,0.00390625,39.48688,40.60384,-10.92529,-30.94482,-57.55615,875.2773
32.552,0.9511719,-0.01489258,0.05566406,37.21074,3.135427,-7.8125,-32.65381,-58.53271,875.2788
32.582,0.9407959,0.05566406,0.1033936,34.2321,-29.42284,1.953125,-31.37207,-57.12891,875.2815
32.612,0.934082,0.1356201,0.1297607,30.19006,-63.11581,9.155273,-27.16064,-53.95508,875.2789
32.642,0.9006348,0.1524658,0.1640625,28.15439,-84.66498,17.7002,-23.74268,-47.79053,875.2725
32.672,0.8493652,0.1762695,0.2210693,26.77888,-90.23914,22.09473,-18.37158,-38.0249,875.2725
32.702,0.7928467,0.2044678,0.2070313,25.45197,-79.22783,31.79932,-9.94873,-26.48926,875.2729
32.732,0.7769775,0.2000732,0.1669922,22.87254,-68.94059,34.30176,2.319336,-16.29639,875.2736
32.762,0.7553711,0.135498,0.1605225,19.12257,-69.05704,30.82275,9.277344,-5.615234,875.2747
32.792,0.7802734,0.05297852,0.1326904,16.70513,-78.85201,20.08057,16.29639,3.90625,875.2763
32.822,0.7877197,-0.005249023,0.1785889,15.32744,-83.09299,2.258301,24.59717,12.93945,875.2786
32.852,1.203735,0.206543,0.3210449,14.99642,-73.64808,-17.51709,40.2832,16.29639,875.2792
32.882,1.755737,1.18042,0.5627441,14.70727,-51.98333,27.771,58.53271,-33.38623,875.2795
32.912,0.7506104,-0.2005615,0.331543,14.48593,-28.10266,29.1748,-19.47021,23.68164,875.2806
32.942,0.7463379,-0.1263428,-0.08325195,13.93807,-15.85615,-53.58887,19.9585,35.40039,875.2822
32.972,0.9949951,-0.1861572,-0.01843262,13.52083,-11.83758,13.24463,33.75244,8.300781,875.2837
33.002,1.027954,0.2841797,0.02954102,13.57153,-10.69682,-1.831055,40.1001,6.896973,875.2854
33.032,1.051025,0.0489502,0.09912109,14.10438,-5.880866,3.662109,28.01514,13.30566,875.2864
33.062,0.9400635,-0.07592773,-0.02124023,15.50971,5.39856,-10.55908,33.93555,14.28223,875.2871
33.092,1.03125,0.08410645,-0.112793,16.26232,17.25783,-11.23047,35.15625,16.17432,875.2855
33.122,1.056274,0.1013184,-0.008056641,16.51087,23.26469,3.295898,31.86035,13.73291,875.2817
33.152,1.060181,0.1033936,-0.0267334,15.64285,17.45591,-7.141113,29.1748,13.97705,875.2852
33.182,1.021362,0.18396,-0.0378418,14.62267,3.085156,-10.62012,25.57373,14.77051,875.2939
33.212,1.034912,0.1168213,-0.05566406,13.32915,-15.895,-3.356934,22.09473,16.47949,875.2936
33.241,1.020142,0.05737305,-0.1071777,12.95763,-25.92184,-6.225586,23.80371,16.35742,875.291
33.271,1.01062,0.01477051,-0.1191406,12.89864,-26.3264,-6.774902,22.33887,16.41846,875.293
33.301,0.9936523,0.02038574,-0.1048584,13.28021,-16.67299,-7.324219,20.26367,16.6626,875.2979
33.331,1.00769,0.06213379,-0.1086426,13.24287,-6.794846,-7.8125,18.67676,16.05225,875.2977
33.361,0.9979248,0.04541016,-0.09899902,12.98272,-0.462084,-10.92529,16.90674,16.17432,875.2966
33.391,0.9912109,0.07995605,-0.1436768,12.43564,-2.280976,-12.57324,15.38086,16.11328,875.2972
33.421,0.993042,0.01745605,-0.1522217,11.56932,-8.990909,-5.432129,15.19775,16.90674,875.2986
33.451,0.9875488,0.01403809,-0.1290283,10.13615,-20.27432,-6.896973,14.16016,17.39502,875.2995
33.482,1.00647,0.06665039,-0.1259766,9.16399,-28.2646,-3.78418,15.44189,17.57813,875.3005
33.512,0.9937744,0.05639648,-0.1021729,8.523543,-31.70946,1.159668,14.16016,18.31055,875.3036
33.541,0.9881592,0.06201172,-0.08105469,8.518628,-28.21735,1.342773,13.48877,18.9209,875.3086
33.571,0.9770508,0.02734375,-0.06567383,8.39369,-20.4204,1.220703,13.79395,20.62988,875.3103
33.601,0.9868164,0.04553223,-0.02624512,7.220905,-16.18621,-3.051758,15.01465,20.93506,875.311
33.631,0.9866943,0.06408691,0.001831055,6.333183,-17.48187,-5.126953,14.28223,21.42334,875.3124
33.661,0.9777832,0.09411621,0.02563477,5.532892,-21.7381,-6.408691,13.06152,22.58301,875.314
33.691,0.9865723,0.1229248,0.04736328,5.658161,-22.64043,-6.591797,13.12256,23.25439,875.317
33.721,0.9748535,0.1503906,0.08215332,6.111772,-16.09344,-11.35254,12.08496,21.66748,875.3213
33.751,1.180298,0.2369385,0.07434082,6.351589,-4.6529,-13.91602,9.643555,15.74707,875.3263
33.781,1.340698,0.1080322,0.1783447,6.516658,3.644834,-6.958008,-5.493164,9.399414,875.3323
33.811,1.178955,-0.105835,0.2626953,6.647035,7.986687,-22.3999,-26.61133,12.51221,875.3319
33.841,1.14624,-0.09753418,0.263916,7.921079,12.46233,-39.24561,-34.30176,13.06152,875.3293
33.871,1.186279,-0.1048584,0.1551514,10.13225,23.75356,-46.14258,-42.5415,15.07568,875.3293
33.901,1.182739,-0.0682373,-0.04931641,13.33574,44.80152,-44.25049,-44.37256,10.19287,875.3293
33.931,1.135986,-0.1514893,-0.2244873,17.08807,71.55654,-28.86963,-40.64941,3.723145,875.3306
33.961,1.089233,-0.2058105,-0.3232422,21.50369,99.98832,-9.094238,-35.94971,-7.446289,875.3335
33.991,1.025024,-0.3356934,-0.2982178,24.34219,114.2593,1.953125,-41.68701,-13.73291,875.334
34.021,0.9216309,-0.2923584,-0.3286133,26.64126,114.2667,12.08496,-40.1001,-14.5874,875.3342
34.051,0.9770508,-0.2012939,-0.2657471,29.01484,104.6605,20.1416,-45.34912,-24.10889,875.335
34.081,0.9002686,-0.2269287,-0.1580811,32.79143,98.42792,14.22119,-40.52734,-30.15137,875.3362
34.111,0.9472656,-0.1976318,-0.1171875,37.83887,104.1878,8.605957,-31.18896,-38.33008,875.3371
34.141,0.9344482,-0.2163086,-0.08361816,40.30934,111.6239,8.300781,-29.05273,-46.38672,875.3379
34.171,0.9556885,-0.1765137,-0.0111084,41.14218,106.1291,6.530762,-26.24512,-50.84229,875.3393
34.201,0.9785156,-0.1638184,0.02050781,41.13199,83.91286,2.01416,-27.16064,-52.55127,875.3411
34.231,0.973999,-0.04626465,0.0769043,40.33586,46.12796,-3.479004,-31.55518,-52.49023,875.3391
34.261,0.9403076,-0.006103516,0.1109619,37.7803,-0.2128273,3.662109,-32.04346,-53.16162,875.334
34.291,0.9534912,0.06921387,0.1333008,34.38875,-38.55687,13.06152,-30.63965,-52.73438,875.3347
34.321,0.9405518,0.1324463,0.1826172,30.39365,-72.88375,23.80371,-26.7334,-53.58887,875.3376
34.351,0.9057617,0.1162109,0.2275391,26.98628,-98.9969,20.38574,-26.67236,-48.76709,875.3394
34.381,0.8649902,0.1177979,0.2330322,24.24705,-111.2583,15.625,-18.55469,-36.9873,875.3411
34.411,0.8127441,0.1097412,0.1584473,22.0476,-107.139,8.605957,-5.432129,-26.67236,875.3438
34.441,0.7833252,0.1337891,0.1481934,20.93287,-90.53029,7.507324,6.286621,-18.9209,875.3474
34.471,0.7651367,0.1333008,0.1473389,20.17987,-68.02722,12.26807,17.63916,-11.53564,875.3472
34.501,0.7666016,0.1297607,0.1074219,18.81269,-51.60401,13.30566,29.41895,0.1831055,875.3455
34.531,0.7946777,0.130127,0.1276855,16.85941,-45.13896,15.68604,38.81836,12.02393,875.3448
34.561,1.512695,0.2919922,0.3702393,14.30944,-49.78888,17.82227,44.86084,3.417969,875.3442
34.591,1.431274,0.8012695,0.7905273,12.96463,-56.57689,52.73438,-0.6713867,-37.17041,875.3454
34.621,0.5290527,-0.4125977,0.1015625,12.35604,-56.3936,-77.02637,-3.90625,52.24609,875.3481
34.651,1.05249,-0.2481689,-0.2952881,12.18345,-45.71534,-11.47461,41.80908,21.24023,875.3511
34.681,1.013062,0.09985352,0.01794434,12.42281,-27.78056,11.1084,42.05322,10.55908,875.3547
34.711,1.068604,0.1795654,0.0189209,13.24275,-6.791964,-1.708984,42.48047,20.26367,875.3569
34.741,0.9846191,0.07946777,0.0411377,13.60484,5.810009,21.91162,36.19385,18.31055,875.3584
34.771,0.9672852,0.0880127,0.0300293,13.69625,11.22394,8.666992,35.15625,17.94434,875.3597
34.801,1.027466,0.1627197,-0.003540039,13.15226,8.596621,5.67627,34.11865,13.24463,875.3606
34.83,1.039917,0.125,0.02844238,12.47834,0.1336642,0.6713867,31.06689,10.92529,875.3615
34.86,1.049927,0.161377,0.01538086,11.4779,-12.2032,-11.04736,23.86475,12.08496,875.3623
34.89,0.9899902,0.1437988,-0.08044434,10.69224,-21.0236,-14.95361,16.96777,12.93945,875.3625
34.92,1.011841,0.04968262,-0.1442871,10.18535,-24.88956,-9.521484,18.12744,12.75635,875.3625
34.95,1.014038,0.02600098,-0.1505127,10.10511,-21.90279,-7.385254,17.76123,14.03809,875.3612
34.98,1.011963,-0.02026367,-0.1429443,9.96295,-16.38307,-5.615234,15.56396,14.03809,875.3582
35.01,1.012573,0.008544922,-0.1357422,9.789251,-10.2013,-8.300781,15.13672,13.12256,875.3542
35.04,0.9996338,0.04333496,-0.1153564,9.60364,-6.450921,-9.094238,13.67188,12.146,875.3486
35.071,0.9985352,0.05957031,-0.1207275,9.415651,-5.240419,-8.483887,12.20703,13.06152,875.3476
35.1,0.9938965,0.01245117,-0.1289063,9.305703,-5.533138,-8.117676,12.20703,14.03809,875.3472
35.13,0.9869385,0.05908203,-0.1403809,8.989057,-6.192121,-8.178711,12.146,14.52637,875.3461
35.16,1.000854,0.03356934,-0.1188965,8.406335,-8.451214,-3.479004,10.86426,15.07568,875.3447
35.19,0.9951172,0.0592041,-0.09277344,7.259333,-14.393,-3.723145,11.23047,16.23535,875.3418
35.22,0.9836426,0.07971191,-0.04406738,5.911591,-23.23152,-2.075195,11.04736,17.02881,875.3374
35.25,0.9820557,0.0456543,-0.05163574,4.969827,-30.53217,-3.051758,12.08496,18.73779,875.3322
35.28,0.9703369,0.04174805,-0.02038574,4.93864,-30.38986,-2.624512,12.93945,19.89746,875.3257
35.31,0.9716797,0.05578613,-0.009765625,5.127831,-23.13939,-3.723145,15.50293,22.82715,875.3251
35.34,0.9716797,0.07519531,0.0267334,5.256625,-11.80572,-1.647949,17.8833,23.86475,875.325
35.37,0.9748535,0.1342773,0.09277344,5.320978,-1.812839,0,18.00537,24.71924,875.3238
35.4,0.9355469,0.2382813,0.1932373,5.079289,1.736303,-3.295898,13.06152,22.2168,875.3218
35.43,1.134644,0.3411865,0.1628418,5.075646,0.5750107,-13.61084,8.300781,15.99121,875.3221
35.46,1.166504,0.05090332,0.1204834,5.143274,-0.6737221,-16.54053,-4.699707,9.887695,875.3235
35.49,1.169067,-0.1224365,0.09472656,6.202859,3.994682,-33.44727,-11.47461,14.5874,875.3242
35.52,1.197021,-0.08410645,0.1157227,7.787756,15.02117,-31.43311,-20.81299,14.5874,875.325
35.55,1.248779,0.01135254,0.1325684,8.825853,26.59879,-21.54541,-26.42822,11.77979,875.3251
35.58,1.220459,-0.01220703,0.08374023,10.21616,36.5097,-18.31055,-37.71973,9.765625,875.3252
35.61,1.175659,-0.05786133,-0.06176758,11.94576,44.848,-16.60156,-37.04834,3.051758,875.3251
35.64,1.115845,-0.1859131,-0.21521,15.51876,57.56551,-3.112793,-36.86523,-3.601074,875.325
35.67,1.022583,-0.2807617,-0.2683105,20.21351,79.94005,10.74219,-41.68701,-7.873535,875.323
35.7,0.925415,-0.2670898,-0.2513428,24.97888,108.8859,6.774902,-44.55566,-8.178711,875.3188
35.73,0.998291,-0.1779785,-0.2614746,29.50337,133.5526,8.911133,-38.20801,-19.59229,875.3191
35.76,0.9365234,-0.2229004,-0.1865234,33.82685,148.6902,18.18848,-39.00146,-26.97754,875.3206
35.79,0.9320068,-0.2265625,-0.1524658,36.3992,142.635,17.33398,-37.47559,-32.34863,875.3209
35.82,0.9719238,-0.2125244,-0.154541,37.50527,119.0888,5.737305,-33.5083,-38.75732,875.321
35.85,0.94104,-0.2181396,-0.08300781,37.70324,85.90463,5.859375,-34.66797,-44.73877,875.3208
35.88,0.93396,-0.1887207,-0.03967285,37.37367,49.6064,0.2441406,-32.83691,-48.88916,875.3201
35.91,0.9368896,-0.1019287,0.00402832,36.20422,14.29357,-2.502441,-31.25,-49.92676,875.3189
35.94,0.9442139,-0.009155273,0.07653809,33.72636,-16.75894,3.723145,-31.49414,-52.06299,875.3171
35.97,0.9403076,0.03955078,0.1187744,30.71698,-44.80146,11.84082,-28.68652,-50.96436,875.3183
36,0.9406738,0.1287842,0.208252,29.0243,-62.70727,19.71436,-24.4751,-49.98779,875.3213
