37.036,-0.8837891,0.09082031,0.4379883,5.827151,0,-20.99609,-21.66748,-17.76123,3.368408,-14.54688,1.425781,6.539063,-232.9375,-56.85417,-72.14583,-0.5354345,-0.2057254,0.7843405,-0.2358587,-20.42542,-7.119773,-19.33237
37.066,-0.8474121,0.05053711,0.4802246,6.668252,0,-27.64893,-23.4375,-14.22119,3.368408,-13.77344,1.023438,7.460938,-230,-58,-71,-0.5328369,-0.2069702,0.7886353,-0.2265625,-20.9031,-8.300441,-19.44109
37.096,-0.8251953,0.04125977,0.5046387,7.538862,0,-28.93066,-22.88818,-9.643555,3.368408,-13.35156,0.7460938,7.929688,-230.375,-62.9375,-68.95536,-0.5300182,-0.2068558,0.7928828,-0.2179356,-21.44479,-9.35052,-19.62716
37.126,-0.8166504,0.008789063,0.4868164,8.948144,0,-26.9165,-21.42334,-6.958008,3.368408,-13.17188,0.2617188,8.007813,-232,-72,-66,-0.5269775,-0.2060547,0.7975464,-0.2090454,-22.06177,-10.41356,-19.86059
37.156,-0.8215332,-0.008544922,0.4707031,9.977528,0,-21.48438,-18.67676,-7.446289,3.368408,-13.07422,0.0546875,7.558594,-231.5,-72,-64.28125,-0.5244196,-0.2060852,0.8010864,-0.2019261,-22.56598,-11.30412,-20.01811
37.186,-0.822998,-0.015625,0.4445801,10.78335,34.3982,-12.75635,-14.46533,-11.1084,3.368408,-13.24609,-0.2773438,7.367188,-230,-72,-63,-0.5220947,-0.2062988,0.8040771,-0.1958008,-23.0187,-12.08607,-20.15084
37.216,-0.8825684,-0.07202148,0.3469238,11.17903,31.73025,-3.540039,-12.08496,-15.56396,3.368408,-13.19922,-0.2578125,6.460938,-227.9554,-70.4375,-64.375,-0.5205426,-0.2086047,0.8053502,-0.1910537,-23.28619,-12.76146,-20.10101
37.246,-0.8408203,-0.138916,0.3405762,11.38806,25.47094,-3.540039,-8.728027,-19.89746,3.368408,-14.83594,-2.304688,5.394531,-225,-67,-68,-0.5194702,-0.2134399,0.8059082,-0.1873779,-23.46918,-13.43235,-19.92977
37.276,-0.9050293,-0.04418945,0.4145508,11.66203,17.33019,-2.197266,-3.417969,-25.87891,3.368408,-13.96484,-1.28125,5.804688,-225.125,-67.125,-66.4375,-0.5197449,-0.2187426,0.8052979,-0.1833043,-23.47831,-14.05526,-19.54266
37.306,-0.8364258,0.01977539,0.5568848,11.84407,11.59785,10.0708,3.479004,-33.14209,3.368408,-14.01953,0.078125,7.792969,-226,-68,-62,-0.520874,-0.2254028,0.8035889,-0.1793213,-23.37165,-14.66396,-18.9792
37.336,-0.793457,0.008544922,0.6176758,11.97878,7.853531,14.64844,5.493164,-31.79932,3.368408,-13.08203,0.09765625,9.46875,-226,-71.32512,-60.64144,-0.5218056,-0.2323016,0.8016615,-0.176582,-23.28019,-15.17931,-18.46615
37.367,-0.7868652,-0.015625,0.6105957,12.30684,7.199545,-9.58252,-2.990723,-22.03369,3.368408,-12.33594,-0.4726563,10.14453,-226,-78,-60,-0.5229492,-0.2401123,0.7990112,-0.1744995,-23.14915,-15.65569,-17.89472
37.397,-0.8469238,0.02026367,0.5576172,12.64099,7.880195,-31.61621,-7.324219,-16.90674,3.368408,-12.85156,0.1132813,9.550781,-227.2521,-82.97954,-60.19108,-0.5241844,-0.2416869,0.7991486,-0.1680655,-23.22259,-16.24838,-17.47903
37.427,-0.9829102,-0.03710938,0.498291,12.83467,8.106563,-15.31982,4.943848,-29.29688,3.368408,-14.42188,0.1523438,7.957031,-230,-88,-61,-0.5255737,-0.2423096,0.8001099,-0.1578369,-23.43717,-17.12793,-16.95604
37.457,-1.003662,0.08764648,0.4272461,12.90982,7.783846,4.02832,13.73291,-43.51807,3.368408,-16.44531,0.4101563,7.070313,-227.4375,-86.75,-59.8125,-0.5286101,-0.2485631,0.7972221,-0.1534207,-23.24568,-17.60879,-16.1424
37.487,-0.9477539,-0.08911133,0.4396973,12.9304,6.416776,23.62061,14.52637,-44.25049,3.368408,-15.59766,0.5820313,6.878906,-221,-82,-57,-0.5332031,-0.2603149,0.7906494,-0.1509399,-22.81571,-18.04684,-14.90157
37.517,-0.8679199,-0.2736816,0.4626465,12.58424,2.219398,10.62012,11.04736,-40.16113,3.368408,-14.52734,-3.488281,7.390625,-218.9375,-84.125,-58.625,-0.536577,-0.2699311,0.7856236,-0.1482683,-22.6058,-18.5024,-13.9155
37.547,-0.7941895,-0.3127441,0.4807129,12.34312,-2.114368,8.728027,15.74707,-35.70557,3.368408,-13.21094,-4.976563,7.574219,-218,-90,-63,-0.5396729,-0.2799683,0.7803955,-0.1460571,-22.46415,-18.96256,-12.95364
37.577,-0.796875,-0.3007813,0.4953613,13.00585,-1.133678,4.02832,15.68604,-29.66309,3.368408,-12.75,-4.957031,7.773438,-218.4375,-93.62083,-63,-0.5433366,-0.2871662,0.7757078,-0.1434792,-22.27778,-19.28315,-12.03212
37.607,-0.8227539,-0.3212891,0.4284668,13.87449,4.579598,2.746582,16.29639,-24.71924,3.368408,-12.92188,-4.621094,7.535156,-220,-97,-63,-0.5473022,-0.2928467,0.7713013,-0.1408081,-22.07221,-19.5205,-11.13479
37.637,-0.8605957,-0.3349609,0.3632813,14.96322,13.99769,-3.601074,14.70947,-19.71436,3.368408,-13.52344,-5.296875,6.238281,-217.9375,-99.72917,-63.9375,-0.5512537,-0.2967241,0.7674774,-0.1379568,-21.86887,-19.68542,-10.31116
37.667,-0.857666,-0.3200684,0.3562012,15.03425,19.98002,-7.995605,13.61084,-15.38086,3.368408,-14.04297,-5.246094,5.632813,-213,-102,-66,-0.5552979,-0.2992554,0.7640991,-0.1349487,-21.65804,-19.79108,-9.532531
37.697,-0.8710938,-0.2746582,0.3710938,15.03718,19.66121,-11.59668,13.00049,-11.84082,3.368408,-13.63281,-4.894531,5.863281,-213.5,-104.1181,-66,-0.5591808,-0.2999974,0.7613956,-0.1317246,-21.4438,-19.83144,-8.844371
37.727,-0.873291,-0.3066406,0.3591309,14.95045,12.64966,-11.53564,12.3291,-9.399414,3.368408,-14.00391,-4.53125,5.75,-216,-106,-66,-0.5629883,-0.300293,0.7592163,-0.1282959,-21.26521,-19.87702,-8.197437
37.757,-0.8554688,-0.2868652,0.3806152,14.96299,5.149645,-11.04736,11.47461,-7.385254,3.368408,-13.87891,-4.917969,5.851563,-214.3125,-106.7,-67.875,-0.5664397,-0.3002777,0.7570768,-0.1256986,-21.06413,-19.85416,-7.63163
37.787,-0.8676758,-0.3273926,0.3676758,15.01578,-0.03590121,-5.065918,11.77979,-5.493164,3.368408,-13.69531,-4.675781,6,-210,-107,-72,-0.5696411,-0.3001709,0.755127,-0.1235352,-20.86866,-19.80751,-7.123549
37.817,-0.907959,-0.3239746,0.3603516,14.92935,-0.5487267,-3.78418,12.20703,-2.685547,3.368408,-14.4375,-5.316406,5.652344,-207.3807,-110.4148,-72,-0.5724783,-0.3000877,0.7531743,-0.1227222,-20.62631,-19.6731,-6.713079
37.847,-0.8515625,-0.2631836,0.3886719,14.76586,-1.302007,0.3662109,13.00049,-1.220703,3.368408,-14.04297,-4.902344,5.898438,-205,-117,-72,-0.5750122,-0.2999878,0.7512817,-0.1223755,-20.38308,-19.51774,-6.35664
37.878,-0.8820801,-0.2509766,0.3381348,14.53541,-2.617467,10.0708,15.44189,-1.403809,3.368408,-13.94922,-3.808594,5.410156,-207.2445,-115.7235,-71.67875,-0.5772751,-0.3007013,0.7489518,-0.1236529,-20.08669,-19.28826,-6.054448
37.908,-0.8884277,-0.2929688,0.2897949,13.90633,-6.519075,12.20703,12.87842,-0.9765625,3.368408,-14.27344,-4.539063,4.875,-213,-111,-71,-0.5791626,-0.3022461,0.74646,-0.1265869,-19.7534,-18.9967,-5.83356
37.938,-0.8930664,-0.2529297,0.2629395,12.81208,-13.51303,10.49805,9.82666,0.3662109,3.368332,-14.36719,-4.296875,4.160156,-212.5487,-106.5755,-71.87808,-0.5804346,-0.3034388,0.7445755,-0.1288653,-19.51045,-18.78175,-5.681064
37.968,-0.9162598,-0.2023926,0.2429199,11.94045,-20.23532,5.371094,3.479004,0.06103516,3.368164,-14.35547,-3.550781,4.066406,-210,-101,-74,-0.5812988,-0.3046875,0.742981,-0.1312866,-19.30172,-18.58725,-5.58716
37.998,-0.932373,-0.1555176,0.2749023,11.46374,-24.04749,4.760742,-1.831055,-2.319336,3.368164,-15.03516,-2.921875,3.957031,-210.4375,-103.1875,-74,-0.5810127,-0.305931,0.7429354,-0.1317692,-19.35623,-18.641,-5.600415
38.028,-0.9135742,-0.2302246,0.2897949,11.42675,-22.6121,3.295898,-6.774902,-3.601074,3.368164,-14.42578,-3.265625,4.683594,-212,-110,-74,-0.5799561,-0.3071899,0.7429199,-0.131958,-19.48311,-18.75694,-5.66624
38.058,-0.8820801,-0.2568359,0.3046875,11.28408,-16.89897,1.464844,-9.58252,-3.90625,3.368164,-14.375,-3.90625,4.714844,-214.0446,-112.5048,-73.375,-0.5784619,-0.3085094,0.7436028,-0.1311798,-19.7324,-18.99198,-5.768371
38.088,-0.8642578,-0.3251953,0.3520508,11.05426,-10.28112,-0.4272461,-11.47461,-2.075195,3.368164,-13.85938,-4.628906,5.40625,-217,-114,-72,-0.5762329,-0.3098755,0.7451172,-0.1293335,-20.1353,-19.37129,-5.936517
38.118,-0.864502,-0.345459,0.3605957,10.85027,-6.497138,-5.493164,-12.39014,1.159668,3.368164,-14.14063,-5.589844,5.792969,-215.125,-113,-71,-0.5742126,-0.3097572,0.7469732,-0.1273219,-20.46899,-19.6689,-6.138257
38.148,-0.8261719,-0.3581543,0.3911133,10.76899,-5.174324,-10.37598,-13.12256,5.79834,3.368164,-13.01953,-5.800781,5.976563,-210,-110,-70,-0.5720825,-0.30896,0.7494507,-0.1247559,-20.83513,-19.98983,-6.380009
38.178,-0.894043,-0.3273926,0.409668,10.99242,-3.734218,-10.37598,-11.96289,8.483887,3.368164,-14.29297,-5.492188,6.289063,-207.6761,-110.125,-72.375,-0.5701225,-0.3072036,0.7520878,-0.1226053,-21.12162,-20.21506,-6.660906
38.208,-0.8566895,-0.2644043,0.3930664,11.15518,-0.8679279,-7.568359,-11.16943,9.399414,3.368164,-13.76172,-4.824219,6.644531,-206,-111,-78,-0.5682373,-0.3041382,0.7550659,-0.1205444,-21.34718,-20.35894,-6.993764
38.238,-0.8764648,-0.2871094,0.3745117,11.32242,2.360937,2.319336,-8.972168,9.277344,3.368164,-14.44141,-4.550781,6.167969,-206,-111.8542,-75.375,-0.5659554,-0.3028256,0.7572863,-0.1208534,-21.52066,-20.4261,-7.385379
38.268,-0.848877,-0.3190918,0.3620605,11.5481,5.059241,7.873535,-8.972168,11.04736,3.368164,-13.47656,-4.664063,5.800781,-206,-113,-68,-0.5634155,-0.302063,0.7591553,-0.1223755,-21.65909,-20.4353,-7.822914
38.298,-0.8347168,-0.2919922,0.3725586,11.76388,6.484519,2.258301,-11.16943,15.31982,3.368164,-13.17969,-5.015625,5.671875,-209.125,-114,-68,-0.560644,-0.3003738,0.7616478,-0.1237509,-21.81331,-20.42776,-8.337007
38.328,-0.8916016,-0.217041,0.4274902,11.90768,6.312463,1.159668,-10.92529,16.6626,3.368164,-13.89063,-4.121094,6.335938,-216,-115,-68,-0.5576172,-0.2981567,0.7644653,-0.1254883,-21.96712,-20.38159,-8.925127
38.358,-0.8911133,-0.1730957,0.473877,12.08555,6.308046,6.286621,-8.056641,15.01465,3.368164,-14.30859,-2.984375,7.21875,-215.4187,-114.2175,-67.69718,-0.5548209,-0.2966187,0.7666764,-0.1279395,-22.07962,-20.29197,-9.471111
38.389,-0.8696289,-0.1845703,0.4899902,12.29235,6.261291,14.77051,-4.02832,11.96289,3.368164,-14.15234,-2.878906,7.859375,-212,-112,-67,-0.552002,-0.2952881,0.7686768,-0.1312256,-22.15995,-20.14234,-10.03955
38.419,-0.8398438,-0.2092285,0.4414063,12.54069,6.358471,19.16504,-0.5493164,10.49805,3.368164,-13.67969,-3.25,7.273438,-213.6342,-108.7734,-65.48927,-0.5496724,-0.2954953,0.7693623,-0.135527,-22.16101,-19.94033,-10.48866
38.449,-0.862793,-0.232666,0.375,12.62298,6.046157,17.02881,-1.220703,12.39014,3.368164,-13.5625,-3.578125,6.339844,-218,-104,-63,-0.5476074,-0.2965088,0.7696533,-0.1409912,-22.10245,-19.66418,-10.9206
