50.529,-0.4697266,-0.04858398,-0.1013184,2.790392,0,9.338379,-47.85156,-29.66309,878.6534,-14.71875,-2.203125,-3.617188
50.559,-0.4799805,0.0769043,-0.08532715,2.608945,0,31.43311,-59.99756,-43.33496,878.6526,-15.24609,-0.1171875,-2.652344
50.589,-0.5533447,0.07373047,-0.04064941,2.779811,0,51.69678,-76.72119,-53.28369,878.6532,-16.30078,3.054688,-1.789063
50.619,-0.717041,0.1010742,-0.03930664,3.958601,0,50.23193,-88.25684,-60.79102,878.6548,-20.82813,1.914063,-1.3125
50.649,-0.7369385,0.1213379,-0.119751,4.78575,0,65.00244,-90.88135,-69.39697,878.6573,-23.79297,3.589844,-2.839844
50.679,-0.6074219,-0.09594727,-0.244873,5.673757,21.07241,73.36426,-84.8999,-60.91309,878.6611,-21.89453,2.085938,-5.132813
50.709,-0.4832764,-0.414917,-0.3244629,7.734705,33.46456,61.15723,-74.95117,-54.6875,878.6642,-18.54688,-8.636719,-8.476563
50.739,-0.3048096,-0.4091797,-0.4205322,11.07804,51.14997,28.9917,-53.71094,-49.49951,878.6672,-12.55859,-13.34375,-12.85156
50.769,-0.2770996,-0.2419434,-0.3376465,17.09663,82.50284,-3.112793,-36.13281,-34.5459,878.6687,-8.503906,-10.94922,-11.92969
50.799,-0.2595215,-0.2327881,-0.2736816,22.21489,118.8168,-15.56396,1.831055,-11.04736,878.6694,-6.960938,-9.367188,-10.69141
50.829,-0.2218018,-0.1751709,-0.3027344,26.76962,147.5604,-14.52637,50.41504,14.64844,878.668,-7.953125,-6.898438,-9.472656
50.859,-0.2459717,-0.1702881,-0.317749,28.99427,150.9437,-0.4882813,77.51465,38.75732,878.6646,-7.515625,-5.324219,-9.859375
50.888,-0.3226318,-0.1940918,-0.2536621,30.30835,130.6612,3.662109,94.7876,54.80957,878.6647,-8.855469,-5.921875,-9.121094
50.919,-0.3862305,-0.1765137,-0.2615967,32.04284,96.70433,30.27344,121.0938,59.50928,878.666,-11.99609,-5.820313,-7.609375
50.948,-0.3955078,-0.1378174,-0.291626,32.95678,67.89047,-1.220703,122.6196,72.69287,878.666,-12.39063,-5.585938,-9.324219
50.979,-0.3969727,-0.1096191,-0.2974854,33.34542,44.33802,-30.15137,113.3423,88.0127,878.6658,-12.97266,-3.359375,-9.515625
51.008,-0.4051514,-0.1077881,-0.2580566,31.3029,20.65137,-52.18506,108.8257,97.83936,878.666,-12.77344,-3.054688,-8.941406
51.039,-0.4042969,-0.1331787,-0.2336426,28.59823,-9.848651,-44.67773,109.436,99.42627,878.6667,-12.89453,-3.855469,-7.640625
51.068,-0.4179688,-0.137207,-0.2205811,27.37583,-36.75401,-44.12842,109.436,97.59521,878.6686,-13.07031,-4.578125,-7.25
51.099,-0.4222412,-0.1021729,-0.2073975,25.57674,-54.5884,-56.9458,107.4219,97.90039,878.6721,-13.3125,-3.910156,-7.261719
51.128,-0.4176025,-0.07348633,-0.1816406,23.50697,-64.56784,-71.22803,94.9707,97.59521,878.6744,-13.85938,-3.042969,-5.710938
51.159,-0.425293,-0.07373047,-0.1309814,19.29603,-73.28631,-73.36426,73.66943,85.87646,878.6765,-14,-2.933594,-4.242188
51.188,-0.4237061,-0.03930664,-0.100708,15.17035,-89.26472,-51.33057,50.53711,58.59375,878.6763,-13.57422,-1.59375,-3.722656
51.219,-0.4187012,-0.0177002,-0.12146,12.18694,-105.7422,-22.46094,27.83203,20.69092,878.675,-13.74609,-0.5351563,-4.011719
51.247,-0.3962402,-0.1043701,-0.128418,10.37755,-109.5777,-12.02393,-1.403809,-17.57813,878.6733,-13.02734,-2.152344,-3.660156
51.279,-0.4387207,-0.1644287,-0.1003418,8.988763,-97.42044,-30.45654,-35.88867,-48.88916,878.6702,-12.23047,-4.308594,-4.640625
51.307,-0.6912842,0.1501465,-0.06311035,7.982335,-73.88272,-65.30762,-46.20361,-38.94043,878.6684,-18.21875,0.1210938,-2.125
51.339,-0.5446777,0.08325195,-0.114502,7.545176,-49.53752,-34.17969,-43.88428,-48.58398,878.6667,-22.80078,5.671875,-1.121094
51.367,-0.4171143,-0.1273193,-0.1329346,7.721996,-30.48183,-15.44189,-41.99219,-51.14746,878.6646,-13.09766,-0.4882813,-5.441406
51.399,-0.4389648,-0.1856689,-0.1450195,8.448855,-13.13462,-14.28223,-36.8042,-48.03467,878.6616,-13.60547,-5.617188,-5.378906
51.427,-0.463501,-0.149292,-0.1737061,9.726323,5.040759,-18.00537,-31.55518,-39.48975,878.6604,-14.73438,-5.074219,-5.132813
51.458,-0.5219727,-0.06384277,-0.1491699,10.58962,19.24843,-16.17432,-23.13232,-34.91211,878.6597,-16.03516,-3.832031,-5.382813
51.487,-0.5006104,-0.08544922,-0.1257324,10.93534,25.7826,-0.4882813,-16.35742,-32.34863,878.6584,-15.94531,-1.675781,-4.910156
51.518,-0.4869385,-0.1291504,-0.1040039,10.70239,22.07855,2.624512,-13.61084,-28.56445,878.6567,-15.78125,-3.738281,-3.449219
51.547,-0.4842529,-0.1224365,-0.09509277,10.55272,13.17909,3.601074,-13.24463,-24.04785,878.6544,-15.11719,-3.703125,-2.882813
51.578,-0.4866943,-0.1118164,-0.1115723,10.3837,2.801465,3.295898,-11.90186,-21.3623,878.6511,-15.60938,-3.527344,-3.066406
51.607,-0.4838867,-0.1352539,-0.1138916,10.07876,-4.171297,1.403809,-12.57324,-18.06641,878.6516,-15.42969,-3.597656,-3.832031
51.638,-0.470459,-0.1296387,-0.1369629,9.61405,-8.214428,0.4882813,-10.49805,-16.35742,878.6538,-15.45313,-4.382813,-3.871094
51.667,-0.4573975,-0.1090088,-0.1488037,8.97157,-11.24267,2.441406,-8.056641,-14.46533,878.6533,-14.99219,-3.6875,-4.667969
