4.085,-0.925293,-0.354248,0.01171875,-0.52872,0,-0.6713867,0.3662109,0.793457,0.0007324219,-14.76563,-5.824219,0.1914063,-7771,4271,-24,0.1590203,-0.5888901,-0.3959045,-0.6864738,-20.87379,-15.37044,14.80472
4.115,-0.925293,-0.3635254,0.01318359,-0.375102,0,-0.8544922,0.1831055,0.7324219,0.0007324219,-14.82813,-5.695313,0.234375,-7771,4271,-24,0.1590576,-0.5889893,-0.3955688,-0.6865845,-20.84558,-15.33678,14.79633
4.146,-0.9208984,-0.3635254,0.0144043,-0.30371,0,-1.89209,-0.06103516,0.7324219,0.0007324219,-14.73047,-5.832031,0.3164063,-7771,4271,-24,0.1589643,-0.5891193,-0.3952014,-0.6867025,-20.82437,-15.3101,14.79145
4.175,-0.9206543,-0.3630371,0.015625,-0.4958757,0,-1.953125,-0.1220703,0.793457,0.0007324219,-14.72266,-5.90625,0.2148438,-7771,4271,-24,0.1587524,-0.5892944,-0.3947754,-0.6868286,-20.80679,-15.28748,14.7879
4.206,-0.9179688,-0.3623047,0.01831055,-1.0013,0,-1.831055,0,0.8544922,0.0007324219,-14.78906,-5.789063,0.2734375,-7771,4271,-24,0.1585948,-0.5894757,-0.3943417,-0.6869783,-20.78449,-15.25938,14.78279
4.235,-0.921875,-0.3491211,0.009277344,-1.000912,-4.208726,-1.89209,-0.1220703,0.793457,0.0007324219,-14.80469,-5.613281,0.2773438,-7771,4271,-24,0.1584473,-0.5896606,-0.3939209,-0.6871338,-20.76221,-15.23142,14.77753
4.266,-0.9267578,-0.3527832,0.01269531,-0.99786,-5.421063,-0.6713867,0.1831055,0.6103516,0.0007324219,-14.90625,-5.515625,0.1484375,-7771,4271,-24,0.1584029,-0.5897468,-0.3936289,-0.6872418,-20.74398,-15.20724,14.77458
4.295,-0.9240723,-0.3520508,0.01708984,-1.185358,-5.651913,-0.3051758,0.1220703,0.4272461,0.0007324219,-14.76563,-5.6875,0.203125,-7771,4271,-24,0.1583862,-0.5897827,-0.3934326,-0.6873169,-20.73171,-15.18963,14.77395
4.326,-0.923584,-0.3496094,0.01367188,-1.6364,-5.949744,0.6103516,0.4272461,0.3051758,0.0007324219,-14.75,-5.691406,0.203125,-7771,4271,-24,0.1584803,-0.5897711,-0.3934406,-0.6873089,-20.72516,-15.18365,14.77009
4.356,-0.9140625,-0.3654785,0.01782227,-1.604121,-4.864238,0.793457,0.5493164,0.4272461,0.0007324219,-14.78516,-5.726563,0.25,-7771,4271,-24,0.1586914,-0.5897217,-0.3934937,-0.6872559,-20.71325,-15.17425,14.76154
4.386,-0.9160156,-0.3845215,0.015625,-1.4054,-4.067944,-1.281738,-0.1831055,1.037598,0.0007324219,-14.6875,-5.988281,0.3710938,-7771,4271,-24,0.1586336,-0.5898517,-0.393249,-0.6873095,-20.69646,-15.15783,14.75275
4.416,-0.9194336,-0.3679199,0.02954102,-1.143328,-1.292305,-4.150391,-0.6103516,1.708984,0.0007324219,-14.56641,-6.179688,0.3398438,-7771,4271,-24,0.1584473,-0.5901489,-0.3927002,-0.687439,-20.66319,-15.12479,14.73586
