2.707,0.5006104,-0.001342773,-0.07971191,19.23209,0,-26.30615,24.35303,26.85547,878.627,16.45703,-0.2382813,-1.328125
2.738,0.4816895,-0.02282715,-0.1318359,18.81979,0,-14.03809,20.44678,26.24512,878.6296,15.45313,-0.609375,-3.589844
2.767,0.4882813,-0.03088379,-0.1048584,18.13494,0,-4.821777,16.17432,24.10889,878.6287,15.59375,-1.335938,-3.953125
2.797,0.5046387,-0.04846191,-0.07275391,17.873,0,-1.647949,14.64844,23.4375,878.6257,16.03516,-1.289063,-2.742188
2.827,0.4833984,-0.02514648,-0.04516602,17.61589,0,-2.563477,12.69531,23.92578,878.6258,16.25781,-0.859375,-2.246094
2.857,0.5026855,0.01318359,-0.03967285,17.08606,-13.94335,-4.516602,13.79395,23.19336,878.6265,15.69141,-0.7421875,-1.101563
2.887,0.4840088,-0.005371094,-0.04016113,16.7953,-12.93484,-2.868652,14.95361,23.49854,878.6257,15.64844,0.5429688,-1.160156
2.917,0.4844971,0.01818848,-0.03442383,16.62024,-10.79661,-5.859375,15.25879,22.82715,878.624,15.56641,0.3554688,-1.070313
2.947,0.4938965,-0.01037598,-0.03625488,16.52718,-9.530299,-3.90625,13.42773,22.70508,878.6241,15.55469,0.5859375,-1.167969
2.977,0.4970703,-0.03808594,-0.03125,16.40161,-7.54584,-7.8125,12.57324,22.3999,878.6245,15.86719,-1.164063,-1.152344
3.007,0.4951172,-0.05102539,-0.04760742,16.048,-6.156587,-11.35254,13.5498,24.78027,878.6259,15.85156,-1.945313,-1.308594
3.037,0.4887695,-0.05371094,-0.05908203,15.67746,-7.077605,-11.53564,15.56396,28.07617,878.6287,15.78516,-1.871094,-1.664063
3.067,0.4864502,-0.01464844,-0.04431152,15.27283,-9.180747,-6.835938,18.49365,30.39551,878.6298,15.44531,-0.8945313,-1.675781
3.097,0.5012207,0.03186035,0.0003662109,14.96799,-11.00267,0,21.1792,31.86035,878.6304,15.60156,0.1679688,-0.9101563
3.127,0.5513916,0.05493164,0.06311035,15.07214,-9.801914,5.310059,17.8833,29.29688,878.6304,16.44531,1.890625,1.429688
3.157,0.6533203,0.1107178,0.1253662,16.28973,-0.8687684,2.441406,8.789063,25.02441,878.6304,19.17578,3.707031,3.050781
3.187,0.7097168,-0.0546875,0.1904297,17.4531,11.46001,-11.53564,-9.70459,19.34814,878.6307,22.23828,0.0625,5.375
