1.106,-1.016602,-0.1452637,-0.2790527,4.103913,-16.49702
1.136,-0.97229,-0.2113037,-0.274292,5.143491,5.426961
1.166,-0.9827881,-0.09985352,-0.2121582,5.989841,20.68142
1.196,-1.028198,-0.1446533,-0.2122803,6.516214,27.07198
1.226,-1.019653,-0.06164551,-0.1436768,6.503827,23.4567
1.256,-1.001221,-0.02355957,-0.1586914,6.364379,15.15211
1.286,-1.014648,-0.04736328,-0.1829834,5.904732,4.683268
1.316,-0.9526367,-0.09033203,-0.1889648,5.6512,-3.492475
1.346,-0.9849854,-0.1195068,-0.2102051,5.381843,-8.2756
1.376,-0.9605713,-0.119751,-0.2272949,4.734325,-11.47491
1.406,-0.963501,-0.15979,-0.2252197,4.160897,-14.09332
1.436,-0.9886475,-0.1453857,-0.1802979,3.788706,-14.951
1.466,-0.9766846,-0.1418457,-0.2102051,3.787438,-13.973
1.496,-0.9516602,-0.1422119,-0.2540283,3.739187,-10.88203
1.526,-0.9633789,-0.184082,-0.2503662,3.169157,-8.659273
1.556,-0.9381104,-0.1315918,-0.2695313,2.515176,-9.652859
1.586,-0.9412842,-0.1295166,-0.2386475,1.878928,-13.2721
1.616,-0.925415,-0.1390381,-0.2713623,1.345343,-17.56689
1.646,-0.9316406,-0.1368408,-0.2890625,0.8354149,-19.64433
1.676,-0.911499,-0.1483154,-0.3153076,0.2358282,-19.27573
1.706,-0.9127197,-0.1361084,-0.2976074,-0.1562086,-17.9011
1.736,-0.9533691,-0.09387207,-0.2282715,-0.2937958,-15.20749
1.766,-0.9676514,-0.09289551,-0.2336426,-0.4088417,-11.95295
1.796,-0.9415283,-0.06970215,-0.2802734,-0.5387641,-8.516659
1.826,-0.9564209,-0.2036133,-0.2879639,-1.013737,-7.152893
1.856,-1.162354,-0.1877441,-0.420166,-1.368739,-7.954666
1.886,-1.036499,-0.04724121,-0.4136963,-1.484708,-8.86593
1.916,-1.06665,-0.03479004,-0.3754883,-1.017674,-5.939994
1.946,-1.033081,0.0168457,-0.3304443,-0.1794084,1.589523
1.976,-0.9591064,0.06298828,-0.3168945,0.2940972,10.07066
2.006,-0.96875,0.1135254,-0.3022461,0.824179,16.32312
2.036,-1.008057,0.08618164,-0.2712402,1.513823,19.99211
2.066,-1.024048,-0.03686523,-0.3654785,3.092766,24.91616
2.096,-1.033936,-0.1564941,-0.4519043,5.429125,35.3603
2.126,-0.9645996,-0.4152832,-0.510376,8.008772,51.39729
2.156,-0.8278809,-0.4517822,-0.6607666,10.09012,64.90563
2.186,-0.7045898,-0.3035889,-0.7331543,11.31256,69.10989
2.215,-0.6860352,-0.1485596,-0.704834,12.66139,64.70119
2.245,-0.7398682,-0.3498535,-0.6166992,14.33632,57.33605
2.275,-0.7663574,-0.3236084,-0.5860596,17.92935,61.20833
2.305,-0.7261963,-0.2109375,-0.6854248,21.49536,75.45454
2.335,-0.7734375,-0.08752441,-0.6650391,24.32039,91.10509
2.365,-0.7897949,-0.1357422,-0.6601563,24.41789,87.90547
2.395,-0.8397217,-0.1536865,-0.6226807,24.39101,69.10866
2.426,-0.8504639,-0.1071777,-0.6019287,23.72037,35.66486
2.455,-0.8302002,-0.1744385,-0.5939941,22.98017,5.310485
2.485,-0.7938232,-0.1582031,-0.6022949,22.26603,-14.49834
2.515,-0.7698975,-0.2266846,-0.5712891,20.6834,-24.56419
2.545,-0.7648926,-0.2443848,-0.5501709,18.41498,-37.92474
2.575,-0.7722168,-0.1842041,-0.5045166,16.04646,-51.38706
2.605,-0.8005371,-0.2125244,-0.4063721,14.18289,-61.82241
2.635,-0.7830811,-0.08898926,-0.3282471,13.22524,-63.88
2.665,-0.7352295,0.1408691,-0.2409668,11.84991,-58.66688
2.695,-0.6391602,0.03039551,-0.2220459,10.20386,-52.00278
2.725,-0.6108398,-0.07775879,-0.3093262,7.83892,-51.76203
2.755,-2.061279,0.3564453,0.3303223,5.730165,-57.20825
2.785,-0.9844971,0.1685791,-0.06665039,4.320269,-62.14196
2.816,-0.588623,-0.007080078,-0.5472412,4.430867,-53.82021
2.845,-1.015991,-0.4040527,-0.4956055,5.002578,-35.75762
2.875,-0.8740234,-0.2491455,-0.5273438,5.876202,-11.3675
2.905,-1.040039,-0.1020508,-0.2580566,6.401056,8.145042
2.935,-1.019409,-0.1517334,-0.1362305,6.485757,16.80535
2.965,-1.003906,-0.1401367,-0.1514893,6.540978,14.83994
2.995,-0.9986572,-0.02575684,-0.1756592,6.53242,9.264986
3.025,-0.9780273,-0.08190918,-0.1693115,6.189959,1.921995
3.055,-0.9710693,-0.1202393,-0.2030029,5.835444,-3.546677
3.085,-0.963623,-0.1965332,-0.2319336,5.596554,-6.576264
3.115,-0.951416,-0.1416016,-0.2941895,5.555002,-7.70666
3.145,-0.9575195,-0.1311035,-0.2763672,5.474256,-7.080552
3.175,-0.9558105,-0.1182861,-0.2645264,4.669403,-8.312279
3.205,-0.9589844,-0.1275635,-0.2492676,3.792166,-12.4558
3.235,-0.947876,-0.1342773,-0.2391357,3.063895,-17.86348
3.265,-0.9621582,-0.1026611,-0.2290039,2.911344,-20.31106
3.295,-0.93396,-0.1501465,-0.2664795,2.837603,-18.27211
3.325,-0.9222412,-0.1575928,-0.2796631,2.706696,-12.21884
3.355,-0.9108887,-0.1658936,-0.3109131,2.47439,-7.36592
3.385,-0.9329834,-0.1883545,-0.2991943,2.016674,-6.359878
3.415,-0.9123535,-0.1589355,-0.3325195,1.591374,-8.852325
3.445,-0.9276123,-0.1633301,-0.348999,1.242112,-11.22013
3.475,-0.921875,-0.1175537,-0.3017578,1.163301,-11.27534
3.505,-0.9360352,-0.1011963,-0.289917,1.131215,-9.166909
3.535,-0.9160156,-0.08984375,-0.3234863,1.108875,-5.712648
3.565,-0.9294434,-0.1134033,-0.3170166,0.9760715,-3.341245
3.595,-1.03125,-0.3282471,-0.3900146,0.8172706,-2.579271
3.625,-1.043945,-0.07666016,-0.4936523,0.892208,-2.314385
3.655,-1.000244,-0.1588135,-0.5622559,1.04565,-1.177742
3.684,-0.980957,0.00402832,-0.5084229,1.220191,0.7944201
3.714,-0.9863281,-0.0135498,-0.4179688,1.770416,5.109738
3.744,-0.9637451,0.0592041,-0.3238525,2.657841,11.54498
3.774,-0.9665527,0.1170654,-0.3041992,3.475544,17.58732
3.804,-1.095093,0.04211426,-0.2105713,4.068105,21.8039
3.834,-1.182983,-0.03479004,-0.2250977,4.284094,21.9336
3.864,-1.154907,-0.2386475,-0.4433594,5.285317,21.9484
3.894,-1.0896,-0.4577637,-0.5148926,7.080732,26.43787
3.924,-0.8823242,-0.3469238,-0.677002,10.0516,40.87562
3.954,-0.7935791,-0.2840576,-0.7364502,12.88418,60.16984
3.985,-0.6867676,-0.2608643,-0.7543945,14.74364,74.0003
4.014,-0.6759033,-0.2661133,-0.6669922,16.98734,80.08056
4.044,-0.5626221,-0.2823486,-0.7263184,19.75283,81.84406
4.074,-0.5604248,-0.2410889,-0.7661133,23.95593,88.03075
4.104,-0.5908203,-0.2242432,-0.7425537,27.47871,98.72195
4.134,-0.659668,-0.1864014,-0.7163086,29.26846,103.6632
4.164,-0.685791,-0.1375732,-0.65979,28.85635,87.06165
4.194,-0.7075195,-0.2327881,-0.6693115,27.28322,51.56476
4.224,-0.751709,-0.2729492,-0.605957,26.09231,9.222206
4.254,-0.7932129,-0.1890869,-0.5628662,24.79094,-23.37186
4.284,-0.8343506,-0.1972656,-0.5325928,23.40702,-40.66133
4.314,-0.8690186,-0.09716797,-0.4509277,20.34833,-52.82867
4.344,-0.8305664,-0.1000977,-0.3572998,15.98711,-71.52041
4.374,-0.7613525,-0.08068848,-0.2579346,12.13392,-94.53533
4.404,-0.734375,0.07141113,-0.2663574,9.359732,-109.8443
4.434,-0.6499023,0.02416992,-0.2669678,8.185465,-107.5493
4.464,-0.6195068,-0.2481689,-0.3531494,7.034453,-88.3319
4.494,-2.232056,0.5695801,0.5870361,6.02093,-63.14625
4.524,-0.9790039,0.4550781,-0.07263184,4.712076,-45.97777
4.554,-0.7106934,-0.08422852,-0.3168945,4.157026,-35.66402
4.584,-1.048096,-0.3823242,-0.3481445,4.399577,-27.49579
4.614,-0.9338379,-0.208374,-0.3457031,4.745662,-16.06006
4.644,-1.001099,0.1447754,-0.2891846,5.119307,-3.966479
4.674,-1.033081,-0.07861328,-0.1933594,5.118979,5.016616
4.704,-0.9620361,-0.204834,-0.1268311,5.053935,6.682283
4.734,-0.9914551,-0.1260986,-0.1315918,4.762279,2.607621
4.764,-1.036133,-0.04321289,-0.1431885,4.373335,-2.855014
4.794,-0.9937744,-0.03796387,-0.1661377,3.898697,-8.220611
4.824,-0.9523926,-0.09997559,-0.1859131,3.613212,-10.84142
4.854,-0.9632568,-0.1514893,-0.2214355,3.483414,-11.21376
4.884,-0.9494629,-0.1134033,-0.2437744,3.44973,-9.064755
4.914,-0.9390869,-0.09838867,-0.2775879,3.394641,-6.066828
4.944,-0.9515381,-0.1518555,-0.2561035,3.269759,-3.651511
4.974,-0.9367676,-0.1444092,-0.2857666,2.440874,-6.245472
5.004,-0.9310303,-0.1953125,-0.3192139,1.46909,-12.5934
5.034,-0.9368896,-0.2161865,-0.3614502,0.5351795,-20.1698
5.064,-0.9215088,-0.1837158,-0.3477783,-0.03364615,-25.06377
5.094,-0.9431152,-0.1312256,-0.3299561,-0.418887,-25.52448
5.124,-0.9355469,-0.06091309,-0.2618408,-0.754405,-21.15157
5.154,-0.9266357,-0.0168457,-0.2324219,-0.9685959,-15.65945
5.184,-0.9381104,-0.03356934,-0.2348633,-1.076791,-10.66688
5.214,-0.9487305,-0.04663086,-0.2576904,-1.256439,-7.906539
5.244,-0.9556885,-0.1047363,-0.3293457,-1.403389,-6.22553
5.274,-0.989624,-0.1629639,-0.3565674,-1.390473,-4.442255
5.304,-1.157837,-0.1499023,-0.5003662,-1.34544,-2.830682
5.334,-1.043457,-0.03918457,-0.3447266,-1.258292,-1.106277
5.364,-1.088013,0.02539063,-0.3179932,-1.172332,0.8579616
5.393,-1.083862,0.1652832,-0.3609619,-1.026091,2.51147
5.423,-1.05542,0.2480469,-0.2978516,-0.2403255,6.514157
5.454,-1.040894,0.1477051,-0.3258057,1.157802,15.07976
5.483,-1.05957,-0.1047363,-0.4111328,3.361754,29.57804
5.513,-1.083496,-0.5460205,-0.4370117,6.071781,48.5564
5.544,-0.8995361,-0.4604492,-0.6136475,9.087237,68.02902
5.573,-0.7113037,-0.2540283,-0.7757568,10.75808,77.6147
5.603,-0.6650391,-0.2438965,-0.6860352,12.49564,78.32594
5.633,-0.6948242,-0.3691406,-0.6026611,14.924,75.11959
5.663,-0.6253662,-0.3131104,-0.6402588,18.49945,77.76773
5.693,-0.6948242,-0.2678223,-0.6437988,22.59389,89.23541
5.723,-0.7171631,-0.1722412,-0.6890869,24.87395,99.47576
5.753,-0.7501221,-0.1700439,-0.697876,25.89105,96.11555
5.783,-0.7681885,-0.137085,-0.6671143,26.24211,77.18609
5.813,-0.7786865,-0.1654053,-0.6569824,25.88052,46.54009
5.843,-0.7473145,-0.1844482,-0.647583,24.86839,14.04121
5.873,-0.7764893,-0.1911621,-0.581665,23.21163,-11.18205
5.903,-0.769165,-0.2299805,-0.5783691,21.10648,-32.40609
5.934,-0.7731934,-0.2161865,-0.5328369,18.54243,-51.69068
5.963,-0.8151855,-0.1726074,-0.4713135,15.97897,-67.03673
5.993,-0.8383789,-0.1169434,-0.3323975,13.3922,-77.66509
6.023,-0.7426758,0.06433105,-0.2459717,11.8951,-78.44029
6.053,-0.6912842,0.1638184,-0.2286377,10.57187,-71.8182
6.083,-0.6333008,0.02539063,-0.2595215,8.898682,-63.05612
6.113,-1.117432,0.02758789,-0.06176758,6.781169,-57.89787
6.143,-1.62561,0.2526855,0.1860352,4.74287,-57.39201
6.173,-0.9080811,0.2424316,-0.2139893,4.144019,-55.58087
6.203,-0.6459961,-0.2779541,-0.5655518,4.08631,-46.40959
6.233,-1.047363,-0.3005371,-0.3366699,4.242027,-30.44448
6.263,-0.9505615,-0.1524658,-0.3916016,4.588239,-11.92847
6.293,-0.9866943,0.01855469,-0.2542725,5.199956,3.5941
6.323,-1.01123,-0.1274414,-0.2053223,6.156403,13.09435
6.353,-0.9981689,-0.08337402,-0.1712646,6.82203,19.07947
6.383,-0.9822998,-0.08581543,-0.197876,6.990572,20.38147
6.413,-1.0177,-0.1173096,-0.196167,6.784008,16.20602
6.443,-0.9522705,-0.1420898,-0.2398682,6.352812,7.443466
6.473,-0.9526367,-0.1766357,-0.2667236,6.270169,-0.9956059
6.503,-0.9455566,-0.1815186,-0.2746582,6.026906,-6.255263
6.533,-0.9584961,-0.1832275,-0.2591553,5.161703,-10.95076
6.563,-0.9420166,-0.1606445,-0.2844238,4.399753,-14.98844
6.593,-0.9544678,-0.1678467,-0.2940674,3.794685,-18.3496
6.623,-0.9250488,-0.1422119,-0.3181152,3.77627,-18.97915
6.653,-0.9383545,-0.1883545,-0.2935791,3.796213,-15.15698
6.683,-0.9758301,-0.2026367,-0.3104248,3.907849,-7.712669
6.713,-0.9283447,-0.1662598,-0.3210449,3.503893,-3.923683
6.743,-0.9055176,-0.1459961,-0.3387451,2.6015,-6.353737
6.773,-0.9302979,-0.1333008,-0.3203125,1.558264,-14.36012
6.803,-0.9312744,-0.126709,-0.3203125,0.6973777,-22.32888
6.833,-0.9454346,-0.1231689,-0.2928467,0.2804608,-26.28545
6.863,-0.9398193,-0.1000977,-0.270752,0.07214822,-23.79307
6.893,-0.9642334,-0.08056641,-0.269165,-0.01633537,-17.10899
6.923,-0.9919434,-0.1340332,-0.229126,-0.09519655,-10.11119
6.953,-1.191406,-0.1436768,-0.3874512,-0.2414585,-5.628225
6.983,-1.051392,0.01977539,-0.3276367,-0.6531323,-5.416807
7.013,-1.06958,0.015625,-0.3312988,-0.6734096,-5.508992
7.042,-0.9967041,0.08215332,-0.3942871,-0.6170738,-4.936645
7.072,-0.993042,0.1174316,-0.3721924,0.6658442,2.532619
7.103,-1.021606,0.06787109,-0.3500977,2.146202,15.31755
7.132,-1.097656,-0.01293945,-0.3304443,3.056347,27.12524
7.162,-1.006226,-0.2550049,-0.4971924,3.962865,34.15293
7.192,-0.9682617,-0.4954834,-0.5379639,4.974257,36.96683
7.222,-0.789917,-0.3355713,-0.6778564,7.526598,41.75008
7.252,-0.7506104,-0.1693115,-0.6799316,10.81464,55.33025
7.282,-0.7215576,-0.3825684,-0.5705566,14.64457,77.18933
7.312,-0.7010498,-0.2458496,-0.6223145,17.89973,97.12698
7.342,-0.6334229,-0.2487793,-0.680542,20.62998,107.8362
7.372,-0.6955566,-0.168335,-0.6671143,22.05288,100.3168
7.402,-0.7593994,-0.1762695,-0.6656494,22.77405,80.7164
7.432,-0.8125,-0.1630859,-0.6601563,23.32826,56.63267
7.462,-0.8460693,-0.145874,-0.6358643,23.1262,33.28412
7.493,-0.8679199,-0.1955566,-0.5915527,22.31127,11.48682
7.522,-0.8389893,-0.2154541,-0.5830078,20.50702,-8.827443
7.552,-0.7990723,-0.2087402,-0.5625,18.3733,-29.69812
7.582,-0.7957764,-0.2139893,-0.5004883,16.50521,-47.77442
7.612,-0.7938232,-0.1710205,-0.4718018,15.33212,-55.86437
7.642,-0.8051758,-0.1335449,-0.3984375,14.48588,-54.06152
7.672,-0.7664795,-0.125,-0.3811035,13.44964,-45.83074
7.702,-0.6877441,-0.03894043,-0.2755127,12.08017,-39.50343
7.732,-0.6182861,-0.04016113,-0.2537842,9.881097,-41.82156
7.762,-0.5910645,-0.1757813,-0.3200684,7.923734,-49.73879
7.792,-0.6697998,0.08068848,-0.2213135,6.134993,-57.64878
7.822,-2.230469,0.4274902,0.1085205,5.061832,-58.79232
7.852,-0.7069092,0.2651367,-0.3580322,4.76895,-50.28824
7.882,-0.7767334,-0.5957031,-0.697876,4.830095,-34.08812
7.912,-1.019409,-0.256958,-0.2164307,5.353866,-16.24468
7.942,-0.9974365,-0.1396484,-0.2039795,6.282737,1.596155
7.972,-1.037964,-0.1732178,-0.1925049,6.477857,11.56691
8.002,-1.004517,-0.1779785,-0.1992188,6.343854,13.09207
8.032,-1.009766,-0.09790039,-0.2275391,5.417484,5.811457
8.062,-0.9897461,-0.046875,-0.2463379,5.349502,-2.620555
8.092,-0.9707031,-0.1201172,-0.2587891,5.338955,-8.600329
8.122,-0.9467773,-0.078125,-0.2617188,5.462224,-7.772232
8.152,-0.9455566,-0.1343994,-0.2177734,5.4846,-3.973898
8.182,-0.947998,-0.1303711,-0.2211914,5.113413,-0.944561
8.212,-0.9304199,-0.2087402,-0.2470703,4.531674,-4.517511
8.242,-0.9599609,-0.2011719,-0.2840576,3.772791,-10.47015
8.272,-0.9084473,-0.2536621,-0.3818359,3.435324,-15.09682
8.302,-0.9367676,-0.2045898,-0.3984375,3.21195,-16.33943
8.332,-0.9320068,-0.1552734,-0.3586426,2.979864,-14.25179
8.362,-0.9367676,-0.1870117,-0.3477783,2.583971,-11.75302
8.392,-0.9239502,-0.1140137,-0.3123779,2.035194,-10.92775
8.422,-0.9223633,-0.1193848,-0.2601318,1.223479,-14.2718
8.452,-0.9088135,-0.06335449,-0.1867676,0.2229876,-19.77404
8.482,-0.9647217,-0.03283691,-0.175415,-1.00511,-26.4948
8.512,-0.9459229,-0.1209717,-0.2615967,-1.641787,-29.76209
8.542,-0.9545898,-0.09350586,-0.3133545,-1.925494,-28.21651
8.572,-0.9650879,-0.08874512,-0.3248291,-1.887933,-21.56113
8.602,-0.9901123,-0.07189941,-0.1953125,-1.748578,-12.18096
8.632,-1.281982,-0.0703125,-0.4188232,-1.490071,-2.57868
8.662,-1.168335,0.08605957,-0.3126221,-0.8451567,5.170263
8.692,-1.122925,0.145874,-0.2747803,0.1597589,13.15534
8.722,-1.230469,0.2907715,-0.2526855,0.8624192,19.16351
8.752,-1.103516,0.1407471,-0.3446045,1.649693,23.86071
8.781,-0.9385986,-0.414917,-0.5335693,2.661526,27.69186
8.811,-0.8603516,-0.442749,-0.6359863,4.844547,35.24657
8.842,-0.7674561,-0.157959,-0.7164307,8.315753,51.48194
8.871,-0.6323242,-0.3789063,-0.6899414,11.95068,74.35331
8.901,-0.6416016,-0.3626709,-0.6033936,15.74883,97.39563
8.931,-0.5377197,-0.2896729,-0.6855469,19.08774,112.9116
8.961,-0.6107178,-0.2705078,-0.6392822,20.71677,110.2751
8.991,-0.6397705,-0.21875,-0.6741943,21.48845,91.31613
9.021,-0.7001953,-0.1741943,-0.6804199,22.06817,66.12889
9.052,-0.8393555,-0.1729736,-0.6397705,22.18064,39.62345
9.081,-0.9356689,-0.1845703,-0.578125,21.91281,18.14223
9.111,-0.9185791,-0.1602783,-0.576416,20.77561,1.63824
9.141,-0.8526611,-0.1593018,-0.550293,18.75815,-16.91844
9.171,-0.838623,-0.1358643,-0.4898682,17.71146,-31.68484
9.201,-0.8323975,-0.09887695,-0.4473877,17.26523,-37.53425
9.231,-0.8060303,-0.08532715,-0.4066162,17.18274,-33.55063
9.261,-0.7998047,-0.05895996,-0.3964844,16.28478,-26.31105
9.291,-0.8255615,-0.09741211,-0.3743896,14.45423,-24.64964
9.321,-0.8305664,-0.05969238,-0.3059082,11.98586,-36.15137
9.351,-0.8796387,-0.09436035,-0.213501,9.492393,-53.60511
9.381,-0.8220215,-0.01831055,-0.1588135,7.561724,-67.57201
9.411,-0.7833252,0.04980469,-0.1571045,6.678123,-67.81356
9.441,-0.7062988,-0.0267334,-0.2053223,6.202484,-56.29772
9.471,-0.6290283,-0.2158203,-0.3747559,5.225174,-42.43502
9.501,-2.206665,0.6002197,0.4376221,4.138641,-32.62291
9.531,-1.064209,0.1708984,-0.1351318,2.94581,-30.16698
9.561,-0.5224609,0.02258301,-0.6861572,2.994447,-27.88089
9.591,-1.039795,-0.2835693,-0.3640137,3.36328,-21.02955
9.621,-0.984375,-0.2736816,-0.2844238,3.660914,-9.617851
9.651,-1.036011,0.04016113,-0.2390137,3.965484,1.569866
9.681,-0.9782715,-0.1229248,-0.1604004,4.224385,9.146301
9.711,-1.008545,-0.08349609,-0.180542,4.681177,10.78241
9.741,-1.011841,-0.05773926,-0.2011719,5.155198,11.69455
9.771,-0.9748535,-0.09594727,-0.2128906,5.023911,10.32469
9.801,-0.9759521,-0.1340332,-0.2220459,4.52813,5.415082
9.831,-0.9228516,-0.2208252,-0.2810059,3.454544,-4.228222
9.861,-0.9770508,-0.1907959,-0.2670898,2.948683,-13.58116
9.891,-0.9375,-0.1209717,-0.2932129,2.669017,-18.79065
9.921,-0.9807129,-0.1282959,-0.2911377,2.524413,-17.6959
9.951,-0.9285889,-0.102417,-0.2878418,2.299174,-13.53794
9.981,-0.9344482,-0.1054688,-0.2526855,1.617673,-10.74046
10.011,-0.9393311,-0.1047363,-0.2282715,0.7026448,-13.91377
10.041,-0.927124,-0.1193848,-0.2650146,-0.4007853,-20.47221
10.071,-0.9329834,-0.1124268,-0.2995605,-1.041305,-25.56523
10.101,-0.9517822,-0.1411133,-0.3061523,-1.291304,-25.74548
10.131,-0.9597168,-0.1888428,-0.3218994,-1.329824,-20.34271
10.161,-0.9619141,-0.1762695,-0.3563232,-1.431373,-13.05448
10.191,-0.9398193,-0.1318359,-0.3592529,-1.535784,-6.555925
10.221,-0.9682617,-0.05725098,-0.3009033,-1.480273,-2.885554
10.251,-1.040161,-0.1119385,-0.2421875,-1.250883,-0.3368112
10.281,-1.228516,0.02282715,-0.2935791,-0.5796452,4.140837
10.311,-1.136719,0.1844482,-0.2385254,-0.1437786,9.081696
10.341,-1.195923,0.381958,-0.1751709,0.2844659,13.12569
10.371,-1.204468,0.1760254,-0.3041992,1.146635,17.31091
10.401,-1.01123,-0.2116699,-0.4873047,2.670636,24.01398
10.43,-0.9385986,-0.5478516,-0.6019287,5.580479,38.29944
10.46,-0.8006592,-0.4249268,-0.6988525,9.197094,61.45272
10.49,-0.6337891,-0.3345947,-0.7904053,13.61255,90.00294
10.52,-0.5440674,-0.3259277,-0.7277832,17.85805,115.2138
10.55,-0.5704346,-0.3984375,-0.630127,21.23072,128.3078
