53.652,0.9414063,0.1540527,0.2995605,-11.76859,0,1.708984,-6.835938,2.685547,878.73,15.38281,2.464844,4.605469
53.682,0.8972168,0.1459961,0.3254395,-12.09433,0,-1.220703,-5.615234,2.13623,878.7324,14.70313,2.289063,4.898438
53.712,0.9020996,0.1694336,0.3427734,-12.60762,0,-3.90625,-1.281738,1.831055,878.7315,14.38281,2.46875,5.53125
53.742,0.9194336,0.1723633,0.3391113,-12.82994,0,-0.9765625,-0.5493164,-2.319336,878.7285,14.4375,2.527344,5.523438
53.772,0.9216309,0.203125,0.3395996,-12.45414,0,2.258301,-0.5493164,-2.990723,878.7286,14.83203,3.039063,5.425781
53.802,0.9311523,0.1953125,0.3261719,-12.50457,-4.744429,2.01416,2.01416,-0.5493164,878.7292,14.76563,3.226563,5.257813
53.832,0.9550781,0.199707,0.3291016,-12.65673,-2.025785,1.89209,1.77002,-1.586914,878.7302,15.03125,3.007813,5.269531
53.862,0.942627,0.2097168,0.3293457,-12.55318,0.7060399,2.01416,0.3051758,-0.793457,878.7317,15.30469,3.308594,5.1875
53.892,0.9301758,0.1828613,0.3220215,-12.28033,2.189265,0.1220703,1.647949,0.8544922,878.7315,14.91797,3.109375,5.320313
53.922,0.9414063,0.201416,0.3137207,-11.66471,4.498481,3.051758,0.793457,-0.06103516,878.7307,14.96094,3.128906,5.097656
53.952,0.9365234,0.1896973,0.3168945,-11.74778,6.697956,1.77002,0.793457,-0.9765625,878.7302,14.89844,3.003906,5.113281
53.982,0.956543,0.1987305,0.3161621,-12.16125,5.246898,-1.647949,0.4882813,0.7324219,878.7297,15.13281,2.953125,5
54.011,0.9509277,0.2001953,0.3212891,-13.09612,-2.292295,-1.708984,-0.4272461,2.380371,878.7296,15.20313,3.25,5.007813
54.042,0.9331055,0.1904297,0.331543,-13.85795,-12.02419,1.342773,-1.159668,0.9765625,878.7295,15.11719,3.199219,5.257813
54.071,0.9174805,0.177002,0.3435059,-14.02719,-18.2747,0.6103516,0.9155273,0.9765625,878.729,14.70703,3.011719,5.46875
54.102,0.9401855,0.1899414,0.3220215,-13.60877,-14.91344,-0.8544922,1.708984,1.159668,878.728,14.89063,2.855469,5.28125
54.131,0.9448242,0.1811523,0.3156738,-12.80961,-4.73022,3.295898,-0.06103516,0.2441406,878.7279,15.17188,3.042969,5.121094
54.162,0.9221191,0.1821289,0.3259277,-12.62626,5.593585,0.5493164,0.793457,1.098633,878.7278,14.98438,2.886719,5.121094
54.191,0.9399414,0.1826172,0.3256836,-12.58643,10.8584,-2.258301,2.929688,1.89209,878.7272,14.88281,2.820313,5.382813
54.222,0.9455566,0.1953125,0.3195801,-12.56779,10.00669,0.3662109,1.708984,0.3662109,878.7261,15.03906,2.921875,4.988281
54.251,0.9450684,0.1943359,0.3100586,-12.80228,4.575789,1.525879,1.281738,0.3662109,878.727,15.23438,3.082031,5.183594
54.282,0.9306641,0.1633301,0.2983398,-13.24471,-2.549872,1.525879,2.624512,2.075195,878.7297,14.90625,3.023438,4.917969
54.311,0.9333496,0.1635742,0.2980957,-13.28167,-5.247247,0.6103516,1.647949,0.1831055,878.7302,14.98438,2.578125,4.824219
54.342,0.9609375,0.1901855,0.2844238,-13.17827,-5.258925,1.708984,0.9765625,-0.1220703,878.7305,15.24219,2.84375,4.691406
54.371,0.9584961,0.1694336,0.2858887,-12.66552,-1.591444,1.77002,0.3051758,0.9155273,878.7323,15.37109,2.8125,4.699219
54.402,0.9375,0.1650391,0.298584,-12.46285,3.345868,-1.098633,-0.6713867,0.3662109,878.7358,15.15234,2.492188,4.578125
54.431,0.940918,0.170166,0.302002,-12.35878,7.067818,-1.220703,0.6713867,0,878.7358,15.11328,2.707031,4.976563
54.462,0.9506836,0.175293,0.291748,-12.22157,7.552698,1.708984,-0.7324219,-0.3051758,878.7354,15.26172,2.96875,4.554688
54.491,0.9455566,0.1853027,0.2993164,-12.18102,6.129906,1.464844,-1.831055,-0.1831055,878.7344,15.27734,2.90625,4.773438
54.522,0.9431152,0.1779785,0.3034668,-12.28678,2.730978,-0.3662109,-1.281738,-0.06103516,878.7327,14.99609,2.761719,4.902344
54.551,0.9394531,0.1848145,0.3139648,-12.21031,1.44803,-1.77002,-0.7324219,1.159668,878.7333,15.09375,2.84375,4.957031
54.582,0.9399414,0.1809082,0.315918,-12.0072,1.603761,-1.220703,-0.6103516,0,878.7354,15.00781,2.898438,5.03125
54.611,0.9404297,0.1743164,0.3161621,-11.82441,2.465021,0.6103516,-0.9155273,-0.9765625,878.7351,15,2.964844,5.050781
54.641,0.9450684,0.1918945,0.3168945,-11.88639,2.918122,0.3051758,-0.8544922,0.1220703,878.7341,15.03906,3.054688,5.015625
54.671,0.9487305,0.1845703,0.317627,-12.76245,-1.176809,0.4272461,-0.3662109,0.4882813,878.7343,15.07031,3.09375,5.074219
54.701,0.9384766,0.173584,0.317627,-13.17002,-6.806249,-0.9155273,-0.8544922,0.1831055,878.7349,15,2.839844,5.035156
54.731,0.9414063,0.1894531,0.3225098,-13.34903,-11.14284,-0.793457,-0.3051758,1.464844,878.7332,14.98828,2.894531,5.128906
54.761,0.9418945,0.1691895,0.3193359,-12.67234,-8.60487,1.403809,-0.1831055,0.6103516,878.7295,15.17969,3.015625,5.160156
54.791,0.9372559,0.1762695,0.3139648,-11.88722,0.08298045,-2.075195,-0.4882813,0.3662109,878.7291,15.03125,2.707031,5.074219
54.821,0.9274902,0.1726074,0.3183594,-11.47269,10.45128,-1.159668,0.1831055,1.403809,878.729,14.76953,2.996094,5.058594
54.851,0.9445801,0.197998,0.3178711,-12.0581,11.40357,-1.342773,0.4882813,-0.3662109,878.7294,15.03516,2.824219,5.132813
54.881,0.9560547,0.2089844,0.3139648,-13.41705,1.825834,0.1831055,0.6713867,1.037598,878.7305,15.21484,3.324219,5.125
54.911,0.9394531,0.1933594,0.3117676,-14.07443,-11.60511,0.793457,0.1831055,2.075195,878.7283,15.11328,3.183594,5.144531
54.941,0.9379883,0.1716309,0.3049316,-14.05047,-19.02893,0.5493164,0.3662109,1.77002,878.7234,14.92969,2.90625,4.992188
54.971,0.9423828,0.1628418,0.2978516,-12.55472,-11.47109,-0.1831055,0.793457,1.89209,878.7235,14.9375,2.691406,4.878906
55.001,0.9453125,0.1625977,0.3041992,-12.32924,1.195473,0.4272461,-0.3662109,1.342773,878.7246,15.125,2.746094,4.757813
55.031,0.9465332,0.1621094,0.3134766,-12.28829,11.78584,0.793457,0.7324219,0.1831055,878.7248,14.99609,2.578125,5.007813
55.061,0.9499512,0.1679688,0.3256836,-12.73652,11.62056,-0.9765625,-0.5493164,1.708984,878.7249,15.27344,2.636719,4.902344
55.091,0.947998,0.1516113,0.3203125,-13.12725,3.915833,-0.5493164,-1.098633,0.3662109,878.7249,15.29297,2.476563,5.269531
55.121,0.9355469,0.1630859,0.3312988,-13.195,-5.75588,-0.5493164,0.3051758,-1.220703,878.7249,14.94141,2.515625,5.300781
55.151,0.9360352,0.1972656,0.3349609,-13.03161,-6.307397,-1.953125,1.403809,0,878.7225,14.99609,2.84375,5.492188
55.181,0.9375,0.2209473,0.3381348,-12.65502,-2.653975,-0.6103516,1.037598,1.159668,878.7173,14.93359,3.324219,5.4375
55.211,0.927002,0.2524414,0.3457031,-12.42715,2.978017,-2.441406,2.01416,3.479004,878.7171,14.83203,3.738281,5.570313
55.241,0.9055176,0.2854004,0.3547363,-12.36475,6.183497,-5.79834,3.479004,7.385254,878.717,14.62891,4.316406,5.710938
55.271,0.90625,0.3413086,0.3562012,-12.59023,5.002199,-14.22119,4.699707,12.20703,878.7181,14.52734,4.925781,5.773438
55.301,0.8989258,0.4370117,0.3762207,-12.46478,2.943717,-21.60645,5.554199,22.64404,878.7205,14.46484,6.296875,5.636719
55.331,0.8710938,0.5270996,0.4091797,-12.16055,2.032323,-31.55518,6.896973,35.70557,878.7204,14.28125,7.65625,6.390625
55.361,0.8500977,0.5537109,0.4169922,-12.05145,2.491959,-33.02002,10.68115,47.30225,878.7197,13.78516,8.507813,6.75
55.391,0.8193359,0.6054688,0.3947754,-12.09239,3.126079,-26.18408,11.53564,58.77686,878.7192,13.57031,9.601563,6.457031
55.421,0.8012695,0.6166992,0.3845215,-12.47958,1.694839,-23.13232,13.67188,69.33594,878.7185,12.98047,9.632813,6.265625
55.451,0.8049316,0.6552734,0.3552246,-12.32498,-0.2847243,-21.1792,16.47949,85.69336,878.7181,12.92969,10.09766,6.046875
55.481,0.7597656,0.6206055,0.3383789,-11.87318,0.2181813,-16.23535,15.44189,106.4453,878.7178,12.8125,10.42969,5.378906
55.511,0.7028809,0.5703125,0.3449707,-11.43797,3.69487,-16.41846,15.74707,127.0142,878.7166,11.72656,9.597656,5.636719
55.541,0.642334,0.46875,0.3344727,-11.30973,7.133245,-10.55908,16.17432,148.1323,878.7146,10.95703,8.554688,5.660156
55.571,0.520752,0.2880859,0.2805176,-11.91367,6.009984,1.098633,15.38086,166.748,878.7135,9.402344,6.226563,4.992188
55.601,0.4306641,0.1025391,0.2883301,-12.40707,-0.3844493,11.77979,15.56396,175.5371,878.7126,7.492188,2.898438,4.523438
55.631,0.269043,-0.05151367,0.203125,-12.81496,-7.828669,27.28271,22.64404,179.1382,878.7118,5.738281,0.59375,4.113281
55.661,0.1599121,-0.1584473,0.1413574,-12.7889,-11.20356,30.15137,31.86035,184.082,878.7109,3.242188,-1.777344,2.835938
55.69,0.1262207,-0.2753906,0.130127,-12.70894,-9.618706,32.83691,27.03857,184.8755,878.7108,2.453125,-3.84375,1.875
55.721,0.04638672,-0.3952637,0.03881836,-12.5683,-3.9663,56.64063,32.83691,180.8472,878.7107,1.171875,-4.84375,1.683594
55.75,-0.03027344,-0.6193848,-0.04125977,-12.64519,-0.3543262,61.52344,37.59766,181.8848,878.7124,0.1640625,-8.089844,-0.0390625
55.781,-0.07885742,-0.7263184,-0.09277344,-12.85438,0.3513935,49.07227,35.64453,185.3027,878.7166,-1.027344,-11.17969,-1.300781
55.81,-0.1315918,-0.9111328,-0.189209,-12.922,-1.126835,62.13379,38.57422,176.1475,878.7164,-1.675781,-12.92969,-2.171875
55.841,-0.1591797,-1.015137,-0.2185059,-12.93527,-2.276905,55.41992,35.21729,168.1519,878.7156,-2.40625,-15.77734,-4.164063
55.87,-0.1362305,-1.098877,-0.2749023,-12.91455,-2.552408,59.32617,33.87451,170.2271,878.7152,-2.238281,-16.09766,-3.25
55.901,-0.1933594,-1.336914,-0.3652344,-12.95704,-1.668266,57.92236,26.55029,162.5977,878.7148,-2.699219,-19.5625,-5.402344
55.93,-0.2316895,-1.497314,-0.3688965,-13.03704,-0.9515055,57.92236,23.07129,148.3154,878.715,-3.722656,-22.83984,-5.75
55.961,-0.2409668,-1.657227,-0.4287109,-13.02894,-0.8371597,39.36768,23.4375,140.564,878.7156,-3.445313,-25.76563,-6.507813
