22.796,0.9558105,-0.0715332,-0.2034912,13.9175,0
22.826,0.9592285,-0.03076172,-0.1680908,13.35531,0
22.856,0.9849854,-0.0234375,-0.1337891,12.89225,0
22.886,0.965332,0.08166504,-0.161377,12.6965,0
22.916,0.9821777,0.04541016,-0.1611328,12.34393,0
22.946,0.9766846,0.04016113,-0.1254883,11.90165,-12.67538
22.976,0.9810791,-0.009033203,-0.07983398,11.42004,-12.38164
23.006,0.9851074,0.008178711,-0.08862305,10.89456,-13.58103
23.036,1.038086,-0.00390625,-0.01696777,10.30837,-15.97177
23.066,1.010986,0.204834,0.0123291,10.02642,-16.08843
23.096,1.516357,0.08947754,0.04992676,9.92112,-13.97114
23.126,1.303589,-0.07653809,0.1834717,10.04784,-9.584035
23.156,1.027344,0.07373047,0.4669189,10.50465,-2.701361
23.186,1.20874,0.006591797,0.1070557,11.71124,8.167378
23.216,1.138062,-0.007324219,-0.05480957,14.04232,24.67299
23.246,1.047119,0.07055664,-0.1533203,17.38615,48.10968
23.276,1.085327,-0.0447998,-0.2536621,19.55483,67.15287
23.306,1.127808,-0.3417969,-0.2800293,21.7214,79.00793
23.336,1.071167,-0.4542236,-0.2705078,24.36461,84.25979
23.366,0.9266357,-0.2937012,-0.2174072,28.83675,92.45152
23.396,0.9431152,-0.2042236,-0.2280273,34.66191,111.3026
23.425,0.9621582,-0.2203369,-0.1757813,39.12213,134.9847
23.456,0.9677734,-0.1740723,-0.1444092,42.59489,147.4851
23.485,1.011597,-0.1251221,-0.09265137,44.3391,139.484
23.516,1.0271,-0.1054688,-0.07080078,44.4523,105.3621
23.546,0.963501,-0.06774902,-0.01135254,44.42221,63.10534
23.575,0.9108887,-0.0447998,-0.01379395,43.41336,25.85729
23.606,0.8596191,-0.03808594,-0.01318359,41.47827,-8.044328
23.635,0.8317871,0.03417969,-0.005004883,38.33142,-37.99927
23.665,0.810791,0.06518555,0.001953125,34.6733,-66.24644
23.694,0.7762451,0.1376953,0.0579834,30.74317,-94.02421
23.724,0.8299561,0.1821289,0.02404785,28.33688,-106.9924
23.754,0.8031006,0.2563477,0.03369141,26.45708,-105.1749
23.784,0.7947998,0.2213135,0.1774902,24.51429,-92.19858
23.814,0.7583008,0.1717529,0.2218018,21.49964,-82.65913
23.844,1.505127,0.6627197,0.5350342,17.78204,-83.10489
23.874,1.427246,0.4290771,0.3237305,15.49282,-88.81908
23.904,0.5461426,-0.7231445,0.121582,14.65742,-85.50505
23.934,1.046143,-0.2120361,-0.4243164,15.11839,-66.47179
23.964,1.115112,0.2126465,-0.3024902,15.87224,-35.20319
23.996,0.9912109,0.01989746,-0.1998291,16.91665,-2.431224
24.024,0.9831543,0.1270752,-0.1883545,16.96644,14.16232
24.054,0.9788818,0.1153564,-0.1533203,16.89194,16.95464
24.084,1.013916,0.03894043,-0.07641602,16.36208,8.98689
24.114,1.074097,-0.06542969,-0.1187744,15.81866,-1.875047
24.144,1.032349,0.03283691,-0.06860352,15.15867,-12.31567
24.174,0.980835,0.03503418,-0.1555176,14.45207,-17.44297
24.204,0.9901123,-0.005493164,-0.15271,13.764,-20.9807
24.234,0.977417,0.0892334,-0.2043457,13.17212,-21.73373
24.264,0.9923096,0.1022949,-0.2070313,12.9138,-20.16383
24.294,0.9765625,-0.01452637,-0.1947021,12.76174,-16.37268
24.324,0.9766846,0.05969238,-0.1922607,12.03688,-14.61051
24.354,0.9880371,0.05810547,-0.151123,11.21435,-15.52957
24.384,0.9886475,0.02185059,-0.1298828,10.62784,-17.66154
24.414,0.9697266,-0.03845215,-0.1251221,10.62665,-17.77141
24.444,0.9649658,-0.08654785,-0.1397705,10.70451,-14.38414
24.474,0.9768066,-0.008911133,-0.1365967,10.57979,-8.396347
24.504,0.973877,0.01635742,-0.1126709,10.35001,-4.179025
24.534,0.9875488,-0.02636719,-0.1114502,9.954998,-4.113187
24.564,0.9897461,-0.0002441406,-0.07177734,10.03834,-5.161765
24.594,0.9864502,-0.0123291,-0.03161621,10.38153,-3.461188
24.624,1.203003,0.112793,-0.1113281,10.66039,0.5532223
24.654,1.310425,-0.09289551,-0.02526855,10.80235,4.496208
24.684,1.273315,0.03515625,0.2318115,10.61469,5.589831
24.714,1.200928,0.1331787,0.4005127,11.18848,6.27821
24.744,1.235474,-0.05834961,0.2954102,12.76631,12.68624
24.774,1.0271,0.04443359,0.001708984,15.08752,27.23937
24.804,1.001587,0.1932373,-0.3288574,18.27643,49.8731
24.834,1.294067,-0.3532715,-0.4836426,22.8331,80.64488
24.864,1.038818,-0.4152832,-0.3006592,25.96535,102.1654
24.894,0.989624,-0.2669678,-0.2504883,28.4678,110.1882
24.924,0.9375,-0.1518555,-0.2061768,30.97858,107.773
24.954,0.947998,-0.2767334,-0.2159424,33.8748,99.93405
24.984,0.951416,-0.1965332,-0.1123047,38.62361,100.1826
25.014,0.9899902,-0.1761475,-0.05932617,40.05028,98.84602
25.044,0.9753418,-0.1300049,0.03771973,40.4919,87.69944
25.074,0.9373779,-0.08349609,0.0534668,39.20685,59.44694
25.104,0.9119873,-0.01794434,0.04199219,37.4447,19.08651
25.134,0.8864746,0.01037598,0.02124023,36.68488,-17.90042
25.164,0.8278809,0.02001953,0.02587891,35.26784,-35.32898
25.194,0.8272705,0.03552246,0.03808594,33.22412,-46.58642
25.224,0.7995605,0.09472656,0.1334229,29.48665,-59.69499
25.254,0.8126221,0.1494141,0.1188965,25.20719,-80.78661
25.284,0.8022461,0.2799072,0.1466064,21.27582,-105.6807
25.314,0.7993164,0.2744141,0.1953125,19.17054,-114.8675
25.344,0.8607178,0.2878418,0.305542,17.92782,-106.0583
25.374,1.616333,0.6534424,0.3726807,16.55629,-84.37637
25.404,1.055908,0.4304199,0.2755127,15.50521,-60.86782
25.434,0.6674805,-0.411377,-0.005126953,14.79669,-42.63163
25.464,1.059326,-0.2408447,-0.3439941,15.44266,-27.69898
25.494,1.113647,0.1812744,-0.2039795,17.0472,-8.050038
25.524,1.072632,-0.06420898,-0.1193848,17.3599,8.847622
25.554,0.9746094,0.1217041,-0.168335,17.32703,17.52693
25.583,0.973999,0.2121582,-0.1953125,16.74701,15.09328
25.613,1.005737,0.164917,-0.1741943,16.74605,5.403528
25.643,1.005249,0.1604004,-0.1256104,16.79515,-3.520613
25.673,1.013062,0.1195068,-0.1234131,16.42629,-6.000975
25.703,1.009644,0.08239746,-0.1558838,15.77546,-8.292651
25.733,0.9902344,0.02624512,-0.1665039,14.68501,-12.94346
25.763,0.9810791,0.08911133,-0.1713867,14.09254,-19.28459
25.793,0.9869385,0.04418945,-0.1446533,13.74083,-22.25081
25.823,0.9997559,0.06445313,-0.1472168,13.61293,-19.77445
25.853,0.9786377,0.09533691,-0.1578369,13.41783,-14.62486
25.883,0.973877,0.07702637,-0.1578369,12.65302,-11.72567
25.913,0.9724121,0.06689453,-0.1307373,12.12389,-12.66834
25.944,0.9676514,0.03601074,-0.145874,11.7188,-14.54577
25.973,0.9787598,0.003295898,-0.1219482,11.65773,-14.6359
26.003,0.9880371,0.02990723,-0.1262207,11.61592,-11.81728
26.033,0.9683838,-0.03869629,-0.1011963,11.52763,-6.891677
26.063,0.9558105,0.01757813,-0.123291,11.54363,-3.366881
26.093,0.9840088,-0.07885742,-0.08251953,11.61308,-0.9154465
26.123,0.9686279,-0.01074219,-0.1203613,11.64917,-0.03362039
26.153,0.9812012,0.002563477,-0.08886719,11.65567,0.6027028
26.183,1.033691,0.1617432,-0.1080322,11.58575,0.631234
26.213,1.389771,-0.03161621,-0.01904297,11.54386,-0.07084246
26.243,1.363403,-0.04907227,0.2810059,11.51004,-0.8581752
26.273,1.296997,0.07458496,0.4227295,11.48665,-1.229891
26.303,1.211426,0.1235352,0.3223877,11.79371,0.3419996
26.333,1.080322,0.1252441,0.009887695,13.7131,10.82182
26.363,1.074219,0.1737061,-0.2346191,16.76131,31.4319
26.393,1.163818,-0.2915039,-0.3391113,21.41832,64.08069
26.423,1.124878,-0.416626,-0.3486328,26.68247,102.7629
26.453,1.057373,-0.2109375,-0.2940674,31.51531,135.4029
26.483,0.9986572,-0.2044678,-0.2545166,34.30046,145.2028
26.513,0.9980469,-0.317749,-0.1960449,36.82868,136.9677
26.543,0.953125,-0.3111572,-0.1495361,39.08624,115.7747
26.573,0.9361572,-0.2680664,-0.1126709,42.2247,98.04972
26.603,0.8985596,-0.2161865,-0.07348633,44,84.24164
26.633,0.8834229,-0.175415,-0.04711914,43.91377,69.25616
26.663,0.8682861,-0.1096191,-0.02685547,43.35941,46.5824
26.693,0.8408203,-0.02307129,-0.0189209,42.05584,17.30086
26.723,0.8153076,0.07226563,0.01550293,40.17405,-15.84767
26.753,0.8043213,0.1243896,0.04174805,37.35524,-43.56809
26.783,0.8249512,0.1674805,0.05908203,32.59217,-72.85936
26.813,0.8548584,0.2416992,0.1248779,28.03681,-102.6884
26.843,0.8835449,0.3217773,0.1633301,23.27261,-128.6581
26.873,0.9067383,0.3828125,0.2277832,18.54986,-147.5469
26.903,0.9025879,0.3724365,0.3410645,14.68018,-152.6347
26.933,0.8126221,0.3149414,0.3999023,12.43431,-138.6495
26.963,0.7144775,0.269165,0.199585,11.5675,-113.0773
26.992,1.951172,0.175415,0.01708984,11.24969,-79.84002
27.022,1.234253,0.3377686,0.6807861,11.09267,-46.57766
27.052,0.3861084,0.3361816,0.0003662109,11.26514,-20.58792
27.082,0.8115234,-0.4492188,-0.002197266,12.80912,0.8173482
27.113,1.066772,0.1494141,-0.2652588,13.65824,14.65981
27.142,1.012085,0.1422119,-0.1513672,14.26194,23.0921
27.172,0.9810791,0.1318359,-0.1608887,15.09457,28.41193
27.202,0.9842529,0.1347656,-0.1618652,15.94159,29.41667
27.232,0.9893799,0.2138672,-0.1796875,16.79857,26.39364
27.262,1.001587,0.1166992,-0.1142578,16.75173,22.89018
27.292,1.026367,0.08898926,-0.1375732,16.27865,15.15429
27.322,0.9842529,0.09375,-0.1824951,15.88958,4.70418
27.352,0.9873047,0.01599121,-0.2011719,15.53372,-4.989897
27.382,1.001831,0.02685547,-0.1662598,15.37202,-10.64367
27.412,1.010376,0.03991699,-0.137207,14.9124,-11.68805
27.442,0.9875488,0.03369141,-0.1470947,14.17066,-12.98404
27.472,0.9885254,-0.03820801,-0.1560059,13.64403,-15.02528
27.503,0.9918213,0.1755371,-0.1513672,13.23851,-16.49386
27.532,0.9681396,0.03271484,-0.1245117,13.05235,-16.28866
27.562,0.9733887,0.03979492,-0.1679688,12.73218,-13.96058
27.592,0.9699707,0.02832031,-0.1573486,12.33449,-11.54487
27.622,0.9639893,-0.01123047,-0.1281738,11.93481,-11.06323
27.652,0.9761963,-0.03710938,-0.08728027,11.49967,-11.91565
27.682,0.9633789,0.01501465,-0.05371094,10.91562,-14.07699
27.712,0.9710693,0.05883789,0.009155273,10.94165,-12.99468
27.742,0.9763184,0.121582,0.09936523,11.20901,-8.7533
27.772,0.8833008,0.2574463,0.02856445,11.18864,-4.358882
27.802,1.181274,0.04650879,-0.05847168,11.07116,-1.005868
27.832,1.465698,-0.2260742,0.08251953,10.63459,-0.9876219
27.862,1.314575,-0.07409668,0.2506104,11.03723,-1.297923
27.892,1.313599,0.07971191,0.12854,12.32229,4.452965
27.922,1.219727,0.06677246,-0.03356934,14.6347,20.36796
27.952,1.106689,0.08654785,-0.177002,17.83684,44.87028
27.982,1.012817,-0.1153564,-0.2523193,22.08654,76.16285
28.012,1.037476,-0.2816162,-0.2025146,24.73382,96.16937
28.042,0.9812012,-0.194458,-0.2058105,26.67245,101.236
28.072,0.9863281,-0.09545898,-0.2025146,29.07266,96.51799
28.102,0.9154053,-0.1080322,-0.1121826,32.05028,89.48971
28.132,0.9581299,-0.1505127,-0.1488037,36.96031,94.01755
28.162,0.9638672,-0.1491699,-0.1069336,40.27883,106.2536
28.192,0.9396973,-0.1191406,-0.07006836,42.61238,112.5983
28.222,0.9387207,-0.07824707,-0.04907227,43.08294,100.0536
28.252,0.9300537,-0.06433105,-0.02453613,43.07166,72.19843
28.282,0.9306641,-0.01525879,0.004638672,42.3455,34.07139
28.312,0.9133301,-0.008789063,0.03601074,41.24969,3.849851
28.342,0.921875,0.02514648,0.07385254,39.51263,-20.69017
28.372,0.9189453,0.05102539,0.1083984,36.50919,-42.51584
28.402,0.9296875,0.0994873,0.1081543,32.72668,-67.59132
28.432,0.9443359,0.1451416,0.1466064,28.48746,-93.20254
28.462,0.9415283,0.1920166,0.1712646,25.88423,-108.2718
28.492,0.9156494,0.2304688,0.237915,24.06859,-107.9374
28.522,0.8717041,0.3823242,0.2493896,21.93288,-96.62766
28.552,0.8876953,0.3563232,0.2271729,19.4838,-83.51787
28.582,0.8841553,0.3012695,0.2629395,15.85635,-80.4691
28.611,0.8353271,0.2435303,0.2935791,13.54563,-84.93772
