49.835,-0.1228027,-0.253418,0.9794922,-7.495194,0,0,0.06103516,-0.06103516,873.0737,-1.863281,-4.179688,15.77734,153.3491,33.99738,-198.4854,0.9466553,0.1039429,-0.09387207,-0.2901001,-69.76623,61.5446,296.3712,74.67043
49.866,-0.1208496,-0.2587891,0.9821777,-7.594593,0,0,0,-0.06103516,873.0732,-1.910156,-4.105469,15.62109,157,39,-193,0.9466553,0.1039429,-0.09387207,-0.2901001,-69.76623,61.86504,296.9004,74.95687
49.895,-0.123291,-0.2570801,0.9851074,-7.815416,0,0,0.06103516,-0.06103516,873.0734,-1.839844,-4.179688,15.70313,157,37.36472,-193,0.9466553,0.1039429,-0.09387207,-0.2901001,-69.76623,61.6199,296.4937,74.73786
49.926,-0.1223145,-0.2536621,0.9831543,-8.007838,0,0,0.06103516,-0.06103516,873.074,-1.949219,-4.085938,15.75391,157,32,-193,0.9466553,0.1039429,-0.09387207,-0.2901001,-69.76623,60.75163,295.1441,73.9562
49.955,-0.1193848,-0.255127,0.9836426,-8.101319,0,0,0.06103516,-0.06103516,873.0737,-2.003906,-4.109375,15.67969,156.706,32.45944,-192.4121,0.9466553,0.1039429,-0.09387207,-0.2900822,-69.76594,60.8319,295.2641,74.02868
49.986,-0.1166992,-0.2600098,0.979248,-8.112889,-4.555618,-0.06103516,-0.06103516,-0.06103516,873.073,-1.910156,-4.109375,15.76953,156,35,-191,0.9466553,0.1039429,-0.09387207,-0.2900391,-69.76525,61.25837,295.9182,74.41295
50.015,-0.1193848,-0.2590332,0.9780273,-8.069126,-3.208069,0.06103516,0,-0.06103516,873.0695,-1.949219,-4.125,15.74219,155.1797,34.59313,-191,0.9466553,0.1039429,-0.09387207,-0.2900391,-69.76525,61.2554,295.9135,74.41028
50.046,-0.1193848,-0.255127,0.9880371,-7.510891,1.267872,0.06103516,0.1220703,0,873.062,-1.957031,-4.105469,15.73438,154,33,-191,0.9466553,0.1039429,-0.09387207,-0.2900391,-69.76525,61.08442,295.6484,74.25632
50.075,-0.1218262,-0.2553711,0.9799805,-7.105913,6.046195,0.06103516,0.06103516,-0.1220703,873.0623,-1.984375,-4.097656,15.77344,154.7612,30.72847,-192.1758,0.9466553,0.1039429,-0.09385413,-0.2900391,-69.76719,60.681,295.0359,73.89195
50.106,-0.1203613,-0.2563477,0.9819336,-6.929856,8.958025,0,0.2441406,-0.1220703,873.0649,-1.890625,-4.097656,15.65234,157,27,-195,0.9466553,0.1039429,-0.09381104,-0.2900391,-69.77184,59.93603,293.972,73.21453
