1.55,0.5847168,-0.3508301,-0.09057617,43.6657,11.30474,12.3291,-34.42383,-118.2861,875.1076,10.43359,-5.347656,-1.402344,-48.85391,-16.56565,-6.066667,0.0546714,0.6870288,0.09857468,-0.7179378,-3.748905
1.581,0.6767578,-0.2492676,-0.01220703,39.10297,-34.61069,11.47461,-8.544922,-110.1074,875.1035,10.08203,-5.171875,-0.7304688,-57,-18,-4,0.03179932,0.6789551,0.116272,-0.7242432,-0.3280915
1.61,0.779541,-0.02148438,-0.03759766,33.23592,-88.23711,-5.493164,28.19824,-95.15381,875.1037,11.48047,-3.261719,-0.5234375,-66.67387,-17.29917,-3.318554,0.01226435,0.6791825,0.1320587,-0.7230123,2.241458
1.641,0.7268066,0.3376465,0.06958008,29.35577,-127.9839,24.78027,36.56006,-81.90918,875.105,13.25391,1.21875,-1.347656,-79,-15,-3,-0.006896973,0.6809692,0.1477051,-0.7172241,4.794007
1.67,0.9484863,0.5895996,-0.01171875,26.49576,-144.8305,47.60742,39.55078,-55.78613,875.1063,14.14844,7.214844,-1.121094,-84.6215,-15.11291,-4.115493,-0.02505121,0.6840418,0.1487621,-0.7128347,6.22132
1.701,1.096436,0.3774414,0.1340332,23.68501,-134.4383,42.17529,17.94434,-9.155273,875.1084,16.28516,10.05078,0.7304688,-88,-16,-7,-0.04406738,0.6895752,0.1491699,-0.7073364,7.672999
1.73,0.815918,0.4128418,0.1896973,19.83988,-122.0277,31.00586,-3.601074,28.13721,875.1101,17.25781,6.769531,4.804688,-93.39777,-14.29659,-7.681446,-0.04386063,0.6898398,0.1430684,-0.70787,7.166696
1.761,0.6833496,0.01782227,-0.2490234,14.95888,-116.5887,13.48877,6.713867,67.68799,875.1121,12.33203,3.628906,-0.9296875,-100,-10,-8,-0.04223633,0.6899414,0.1281128,-0.7111816,5.844201
1.79,2.344238,0.02978516,-0.4897461,14.09136,-109.6881,24.10889,73.24219,93.50586,875.1135,13.06641,0.7539063,-6.171875,-97.78459,-10.11291,-6.296586,-0.04126479,0.6920087,0.1076109,-0.711924,4.099545
1.821,0.9484863,-0.5720215,1.068359,14.04752,-91.05292,100.2197,-40.64941,29.05273,875.1147,36.24219,-5.625,7.757813,-90,-11,-2,-0.04016113,0.6965942,0.0758667,-0.7122803,1.397936
1.85,0.6396484,-0.239502,-0.2895508,15.48888,-56.6193,-20.99609,38.14697,65.49072,875.1142,4.894531,-8.105469,0.1679688,-90.33874,-10.76639,-2.519785,-0.03117587,0.7022088,0.06364664,-0.7091529,-0.3944447
1.881,1.076904,-0.2338867,-0.432373,16.01397,-16.78824,-21.3623,60.54688,56.57959,875.1123,13.83203,-3.882813,-2.417969,-93,-10,-5,-0.01171875,0.7103882,0.05712891,-0.701416,-2.472282
1.91,0.9858398,-0.001220703,-0.1477051,16.25185,13.07059,-5.92041,39.12354,40.03906,875.1124,16.46484,-1,-5.949219,-89.94748,-11.40945,-6.45,-0.001816608,0.7183403,0.05038402,-0.6940024,-3.432519
1.941,1.014404,0.02856445,-0.08691406,17.38278,22.39268,-20.87402,32.71484,42.60254,875.1128,15.57813,0.08203125,-2.933594,-82,-15,-8,0.006408691,0.7278442,0.0446167,-0.6842651,-3.402785
1.97,0.9953613,0.08569336,-0.1889648,18.2929,25.91723,-19.59229,35.46143,42.84668,875.1134,16.49219,1.4375,-0.4414063,-81.2806,-11.96056,-9.825534,0.01657928,0.7345736,0.03994478,-0.677123,-3.073117
2,0.9528809,0.1137695,-0.2070313,18.24857,20.77557,-15.86914,27.52686,42.41943,875.1143,15.27344,0.796875,-3.398438,-81,-4,-12,0.02813721,0.7404785,0.03594971,-0.6704712,-2.389854
2.03,0.9387207,0.09057617,-0.1105957,17.76021,14.97744,-14.46533,28.01514,42.96875,875.1155,14.85156,0.4921875,-2.585938,-77.58592,-4.25,-12,0.03861027,0.746079,0.03096602,-0.6639834,-1.415444
2.06,0.9533691,-0.001464844,-0.128418,16.39885,1.745608,-18.18848,33.81348,43.09082,875.1172,15.6875,0.7578125,-2.160156,-71,-6,-12,0.04870605,0.7511597,0.02557373,-0.6578369,-0.3036405
2.09,0.9870605,-0.008300781,-0.01977539,16.21732,-11.53577,-20.75195,33.02002,43.51807,875.1171,15.23828,0.4921875,-2.179688,-68.92308,-3.625,-14.5,0.05980749,0.7561544,0.02073171,-0.6513145,0.9752033
2.12,0.9550781,0.05908203,-0.1228027,16.14434,-17.33136,-21.72852,27.28271,45.89844,875.1167,15.18359,0.3632813,-2.402344,-68,2,-20,0.07147217,0.7609253,0.01611328,-0.6446533,2.349174
2.15,0.9509277,0.02026367,-0.1916504,16.05516,-15.23444,-18.43262,24.23096,48.82813,875.1177,15.47656,0.3125,-2.894531,-67.3125,2.953193e-14,-23.23214,0.08274065,0.7651096,0.01026514,-0.6384301,3.747063
2.18,0.9631348,-0.02124023,-0.2138672,16.10376,-8.939332,-11.2915,23.01025,51.45264,875.1199,15.36328,-0.4023438,-3.414063,-67,-6,-26,0.09393311,0.7688599,0.003601074,-0.6324463,5.186863
2.21,0.9572754,-0.1015625,-0.2219238,16.28638,-0.944972,-7.629395,21.24023,56.64063,875.1181,15.08203,-1.144531,-3.894531,-62.64286,-5.875,-25.875,0.1046112,0.7723866,-0.004998111,-0.6264115,6.732987
2.24,0.986084,-0.1503906,-0.173584,16.26535,0.6808351,0.4272461,20.99609,59.38721,875.1135,15.52344,-2.230469,-3.8125,-54,-5,-25,0.1149292,0.7756348,-0.01538086,-0.6204224,8.378011
2.27,1.009766,-0.1669922,-0.1650391,16.15174,0.8097206,-1.098633,25.87891,56.21338,875.1137,15.98828,-3.84375,-2.023438,-49.04545,-5.875,-25,0.1252438,0.7791589,-0.02528188,-0.6136425,10.10475
2.3,1.098389,-0.1037598,-0.3269043,15.78004,-1.19302,-20.01953,37.04834,56.15234,875.1147,16.11328,-2.035156,-2.421875,-45,-8,-25,0.135437,0.7827759,-0.03546143,-0.6063232,11.90587
2.33,1.179199,-0.04760742,-0.1337891,15.77117,-3.13863,-19.104,24.29199,58.83789,875.1122,17.35547,-1.574219,-2.230469,-42.07143,-5.6875,-28.125,0.1481058,0.784946,-0.04370039,-0.5998747,13.62846
2.36,1.20459,-0.08666992,-0.08032227,15.8476,-3.855373,-23.07129,15.31982,63.35449,875.1064,19.55078,-1.3125,-2.078125,-40,0,-35,0.1625366,0.786377,-0.05084229,-0.593811,15.35259
2.39,1.231689,-0.1196289,-0.0234375,16.35411,-0.4547835,-37.10938,9.94873,63.29346,875.1066,19.32422,-1.726563,-0.46875,-35.72917,0.7222222,-38.4375,0.1782923,0.7855339,-0.05724816,-0.5898898,16.90715
2.42,1.293701,0.2312012,-0.1574707,17.12631,6.353783,-48.03467,0.6103516,56.45752,875.1077,19.66797,-0.5546875,-1.285156,-30,1,-41,0.1956177,0.782959,-0.06286621,-0.5872192,18.40683
2.45,1.570801,0.3713379,0.2307129,17.75011,13.7355,-34.79004,-7.8125,50.10986,875.1082,23.3125,6.652344,-1.441406,-22.48843,4.729167,-38.25,0.2100908,0.7787602,-0.06512091,-0.5880089,19.28428
2.48,1.145996,0.2109375,0.2209473,18.73404,20.28007,-45.59326,-25.93994,28.13721,875.1086,20.5,4.46875,6.488281,-13,12,-31,0.2232666,0.7722778,-0.06610107,-0.5910645,19.84125
2.51,0.8903809,0.2661133,0.1333008,20.08104,27.55315,-24.35303,-46.26465,14.64844,875.109,16.40234,5.25,2.644531,-12.26389,11.625,-30.27273,0.2299873,0.7650551,-0.06657577,-0.5971752,19.79801
2.54,1.162842,-0.006591797,-0.3930664,21.22177,32.55849,-5.432129,-32.77588,-6.286621,875.1094,17.40625,-2.164063,-1.820313,-12,9,-30,0.2333374,0.7564087,-0.06677246,-0.6073608,19.31254
2.57,1.159912,-0.748291,-0.2727051,22.54753,37.01719,45.10498,-46.20361,-26.61133,875.1117,19.07422,-1.316406,-4.355469,-9.215278,6.4375,-29.5,0.2273865,0.7524346,-0.06752959,-0.6149787,18.49441
2.6,1.187256,-0.6430664,-0.3120117,24.66881,44.92826,29.41895,-49.31641,-36.01074,875.1162,19.43359,-11.65625,-4.625,-4,3,-29,0.2122803,0.7503662,-0.06866455,-0.6222534,17.12229
2.63,1.161133,-0.7790527,-0.2958984,28.48733,60.81478,12.08496,-51.69678,-75.92773,875.1172,19.35938,-12.85938,-5.621094,-5.6875,3.25,-25.58523,0.1976666,0.7452049,-0.06269836,-0.6336557,15.00947
2.66,1.06958,-0.6604004,-0.2463379,34.43128,91.11348,13.12256,-58.65479,-107.0557,875.1177,17.44922,-12.01563,-4.90625,-11,5,-19,0.1799316,0.7382813,-0.04919434,-0.6481934,11.95107
2.69,1.02002,-0.6459961,-0.2810059,40.0846,127.4133,-0.5493164,-43.70117,-125.2441,875.1196,16.28125,-10.80859,-3.828125,-16.6375,2.625,-19.125,0.1599341,0.7314931,-0.03212814,-0.6617555,8.517797
2.72,0.8598633,-0.7236328,-0.2470703,45.49981,159.0026,-0.9765625,-46.63086,-128.418,875.1226,15.47266,-10.36719,-4.300781,-24,-3,-20,0.137146,0.7241821,-0.008972168,-0.6757202,4.398923
2.75,0.7409668,-0.6740723,-0.2431641,49.79118,173.6216,-2.13623,-36.8042,-141.2964,875.1225,13.19141,-10.23047,-4.34375,-29.73958,-5.831731,-18.5,0.1146153,0.7175938,0.01491168,-0.6865701,0.3697349
2.78,0.6777344,-0.5380859,-0.1708984,51.8244,160.1717,-5.859375,-32.71484,-141.1133,875.1221,12.25391,-10.67578,-4.09375,-35,-8,-15,0.09130859,0.7113037,0.04150391,-0.6956787,-3.869696
2.81,0.6074219,-0.5678711,-0.1628418,52.67057,124.4831,-3.112793,-38.08594,-126.8921,875.1246,10.42188,-8.992188,-2.753906,-42.66964,-9.294643,-11.77083,0.07019147,0.7034318,0.06489538,-0.7044271,-7.663623
2.84,0.5593262,-0.5273438,-0.203125,50.8496,73.68618,-13.3667,-37.35352,-116.8823,875.1304,9.066406,-9.535156,-2.308594,-52,-10,-8,0.05023193,0.694519,0.08709717,-0.7124023,-4.779689
2.87,0.5871582,-0.3405762,-0.1748047,46.98051,10.88085,7.568359,-24.6582,-103.3936,875.1304,9.375,-5.855469,-2.609375,-59.74219,-11.3625,-7.28125,0.03103108,0.6885747,0.1051741,-0.7168237,-1.667864
2.9,0.6486816,-0.05102539,-0.06054688,41.27964,-56.10512,9.643555,21.78955,-88.98926,875.1304,8.847656,-4.171875,-1.960938,-67,-13,-7,0.01269531,0.684021,0.1204224,-0.7192993,1.09501
2.93,0.8588867,0.1911621,0.0078125,35.04909,-116.1128,44.25049,45.77637,-65.7959,875.1288,12.91406,1.402344,-2.230469,-72.96154,-12.5625,-5.8125,-0.0087344,0.6869507,0.1256671,-0.7156677,3.053813
2.96,1.030518,0.5270996,0.05761719,28.02482,-167.9344,81.29883,51.87988,-55.29785,875.1252,13.75781,5.335938,2.246094,-78,-11,-4,-0.03204346,0.6954956,0.1278687,-0.7062988,4.915031
2.99,1.020508,0.5634766,0.317627,23.61564,-189.7785,60.60791,-0.9765625,-11.90186,875.1234,16.82031,9.417969,2.605469,-84.96154,-8.625,-6.625,-0.04536403,0.6951904,0.1238899,-0.7067413,5.677997
3.02,0.7910156,0.3884277,0.2438965,20.53157,-183.1057,-5.67627,-19.83643,35.21729,875.1221,13.83984,8.140625,5.710938,-93,-5,-13,-0.05395508,0.6930542,0.1136475,-0.7098389,5.580601
3.05,0.6188965,0.01928711,-0.2519531,18.2059,-155.5528,-23.86475,1.586914,71.65527,875.1185,11.40234,2.550781,-0.5078125,-92.875,-4.285714,-10.75,-0.04462433,0.6955528,0.10397,-0.7089729,4.016323
3.08,1.870361,-0.1413574,-0.2700195,15.81096,-122.6014,-11.47461,70.43457,95.27588,875.1133,8.644531,-3.816406,-6.441406,-92,-4,-4,-0.01971436,0.7015381,0.09234619,-0.7063599,0.9977447
3.11,0.8408203,-0.05541992,1.638672,13.65862,-92.92448,58.34961,-86.24268,22.15576,875.1106,51.63672,-0.734375,2.429688,-89.53125,-5.5,-5,-0.01345095,0.7041654,0.08099105,-0.7054004,-0.4420733
3.14,0.6704102,-0.2160645,-0.4196777,14.15282,-66.97898,-33.44727,25.81787,63.90381,875.1089,7.535156,-3.710938,-4.808594,-85,-9,-9,-0.01074219,0.7059326,0.06915283,-0.704834,-1.622494
3.17,1.047852,-0.3935547,-0.4321289,15.74946,-36.40205,-29.72412,51.81885,55.54199,875.1095,11.14063,-7.8125,-1.679688,-83.1,-10.71875,-11.11806,0.001564725,0.712185,0.06322812,-0.6993356,-2.995436
3.2,0.9755859,0.0378418,-0.2321777,17.27339,-4.145566,-18.00537,32.40967,38.08594,875.1118,17.78125,-0.9804688,-5.167969,-82,-12,-13,0.02124023,0.72229,0.06005859,-0.6886597,-3.937708
3.229,0.9768066,0.02978516,-0.09521484,17.99155,22.30262,-21.3623,26.79443,43.02979,875.1118,14.96875,0.5625,-4.390625,-78.28385,-11.00521,-14.17338,0.0325183,0.7285536,0.05542391,-0.6820477,-3.898939
3.26,0.9804688,-0.04443359,-0.2158203,18.3927,35.04726,-20.1416,30.09033,42.48047,875.1116,16.05859,-0.7851563,-1.476563,-72,-8,-15,0.04199219,0.7341919,0.05029297,-0.6757813,-3.318392
3.289,0.9833984,0.015625,-0.2351074,18.6766,29.95327,-17.39502,26.61133,43.51807,875.1115,15.48438,0.3085938,-4.425781,-69.48339,-8,-13.6509,0.05206603,0.7393008,0.04533368,-0.6698206,-2.44167
3.32,0.9423828,-0.05810547,-0.06958008,18.73424,18.60631,-14.4043,25.32959,44.00635,875.1113,15.4375,-0.140625,-3.09375,-68,-8,-10,0.06286621,0.7443237,0.03985596,-0.6636353,-1.297416
3.349,0.9604492,-0.04272461,-0.1306152,18.16722,6.672379,-15.86914,28.07617,41.68701,875.1117,15.68359,-1.054688,-1.578125,-64.39837,-9.175843,-11.16806,0.07277991,0.749155,0.03498719,-0.6574386,-0.05570606
3.38,1.009277,0.02416992,-0.114502,17.26135,-4.057043,-17.94434,24.6582,44.12842,875.1125,15.79297,0.4023438,-1.980469,-59,-12,-15,0.08325195,0.7542725,0.02990723,-0.6505737,1.359661
3.409,0.9851074,0.1032715,-0.152832,15.94953,-16.25842,-14.28223,23.37646,45.41016,875.1145,15.37109,0.671875,-2.554688,-55.76412,-9.889713,-17.05103,0.09345366,0.7580215,0.02479463,-0.6450161,2.629734
3.44,0.9301758,0.006347656,-0.1289063,15.37757,-24.43184,-16.90674,18.00537,47.48535,875.1182,15.43359,0.8203125,-2.320313,-53,-4,-19,0.1046143,0.7613525,0.019104,-0.6395874,3.978191
3.469,0.9924316,-0.02001953,-0.1525879,15.20117,-26.12546,-14.64844,14.34326,49.62158,875.1164,15.73438,0.296875,-2.535156,-50.1,-3.295616,-19.68145,0.1148737,0.7638666,0.01283381,-0.6349219,5.254037
3.5,0.9179688,-0.2519531,-0.1628418,15.16693,-20.64612,-6.408691,15.625,50.29297,875.1111,15.23828,-1.167969,-2.1875,-47,-3,-20,0.1257935,0.7659912,0.005310059,-0.6303711,6.639917
3.529,0.9863281,-0.3232422,-0.1018066,15.07706,-12.82738,-6.652832,18.73779,52.97852,875.1113,16.1875,-3.847656,-3.519531,-43.74649,-5.585296,-21.74519,0.1358107,0.7685773,-0.00253689,-0.625144,8.101445
3.56,1.023438,-0.1708984,-0.1328125,14.93163,-5.728936,-13.12256,21.24023,50.65918,875.1128,15.89453,-4.554688,-2.441406,-40,-12,-25,0.1463623,0.7716064,-0.01184082,-0.6189575,9.785232
3.589,1.078369,-0.1918945,-0.1442871,15.1506,-1.945941,-19.40918,19.34814,53.71094,875.1119,15.92969,-3.246094,-3.832031,-40.11291,-9.603539,-24.12591,0.1578519,0.7738274,-0.01872069,-0.613115,11.33936
3.62,1.18335,-0.1489258,-0.1606445,15.46823,1.084636,-26.55029,15.93018,56.51855,875.1094,17.71484,-2.941406,-2.429688,-41,-2,-21,0.1713257,0.7758789,-0.02514648,-0.6066284,13.03198
3.649,1.200439,-0.09863281,-0.09399414,15.50148,2.930572,-33.63037,13.06152,58.34961,875.1094,18.80078,-2.097656,-1.335938,-36.9449,0.02051923,-22.22841,0.1854731,0.7757893,-0.03070917,-0.6018605,14.53556
3.68,1.222168,-0.02905273,-0.08789063,15.35769,3.248999,-35.5835,6.896973,58.59375,875.1096,19.63281,-0.9648438,-1.421875,-27,1,-26,0.2022095,0.7750854,-0.03607178,-0.5975342,16.15883
3.709,1.186768,0.07324219,-0.1000977,14.90899,0.5246848,-35.46143,-3.295898,54.87061,875.1096,19.33984,0.265625,-0.9296875,-21.33197,2.799256,-30.10151,0.2169394,0.7730077,-0.04029604,-0.5952872,17.43726
3.74,1.46875,0.1589355,0.152832,15.6713,0.7699793,-31.86035,-3.662109,53.4668,875.1096,21.50781,6.21875,-1.695313,-16,5,-36,0.2325439,0.7687988,-0.04412842,-0.5939941,18.66166
3.769,1.142334,0.3752441,0.2526855,16.97992,7.268869,-77.63672,-15.44189,35.94971,875.109,20.05469,4.3125,6.148438,-12.53987,6.183314,-33.86709,0.2462861,0.7632093,-0.04364757,-0.5957089,19.29259
3.799,0.9577637,0.2509766,0.1333008,18.10335,17.74419,-23.80371,-37.29248,19.89746,875.1077,17.83594,4.886719,2.171875,-10,7,-27,0.2598877,0.755188,-0.04095459,-0.6003418,19.58548
3.829,1.067383,-0.1315918,-0.1845703,19.63435,30.92877,-4.638672,-34.05762,19.04297,875.1086,13.14453,0.09375,0.4375,-3.85276,6.504237,-22.85997,0.2603426,0.749404,-0.04316943,-0.6057573,19.39594
3.859,1.146973,-0.2995605,-0.2592773,21.60937,44.41467,20.44678,-25.08545,-12.51221,875.1111,18.62891,-2.152344,-4.632813,5,5,-19,0.260498,0.7443237,-0.04870605,-0.6129761,19.38381
3.889,1.123047,-0.6245117,-0.2436523,25.13019,60.05171,30.15137,-28.86963,-35.27832,875.112,17.82031,-11.24609,-7.351563,4.625,4.395833,-19.125,0.2529831,0.7406594,-0.05023268,-0.6209005,18.54716
3.919,1.120117,-0.7792969,-0.2233887,29.15152,79.91769,22.64404,-43.64014,-53.10059,875.1125,18.4375,-11.42969,-5.277344,2,4,-20,0.2363281,0.7379761,-0.05090332,-0.6300049,16.96362
3.949,0.9868164,-0.6635742,-0.1569824,31.15484,92.69505,17.51709,-60.05859,-71.89941,875.1099,17.41016,-11.47656,-3.335938,-2.859375,4.25,-20.5,0.2207705,0.7329508,-0.04472733,-0.6417455,14.80112
3.979,0.9655762,-0.7114258,-0.1425781,34.15129,100.2309,12.20703,-40.2832,-108.0933,875.1038,16.35938,-10.85547,-4.070313,-11,5,-21,0.2026367,0.7264404,-0.03070068,-0.6559448,11.75007
4.009,0.963623,-0.6706543,-0.2429199,37.94371,105.4651,-3.601074,-30.15137,-122.3145,875.1039,16.23047,-10.44141,-4.503906,-11,2.875,-18.875,0.1829342,0.7216539,-0.01278135,-0.667265,8.419262
4.039,0.9179688,-0.5444336,-0.2939453,42.60334,111.1798,0.3051758,-23.31543,-131.5308,875.1052,14.72266,-9.5,-4.265625,-11,-2,-14,0.1611938,0.7174683,0.01165771,-0.6775513,4.466168
4.069,0.8378906,-0.5402832,-0.1682129,46.46433,118.7638,11.41357,-25.63477,-140.8081,875.1035,14.28516,-8.734375,-3.691406,-16,-4.323864,-12.61111,0.1366094,0.7125742,0.03331637,-0.6872191,0.5269023
4.099,0.78125,-0.5241699,-0.1203613,47.21551,116.0972,13.73291,-27.16064,-134.8267,875.0994,13.42188,-7.589844,-2.175781,-27,-6,-12,0.1092529,0.7073975,0.05529785,-0.696167,-3.633623
4.129,0.6779785,-0.5092773,-0.1196289,47.05762,91.62668,11.96289,-33.08105,-128.1738,875.0995,11.84375,-7.714844,-1.792969,-34.62298,-7.208333,-12.1875,0.08503552,0.7003543,0.07575783,-0.7048288,-7.265707
4.159,0.6018066,-0.4538574,-0.08422852,46.06731,52.12569,5.004883,-31.12793,-120.4834,875.1003,10.38672,-8.296875,-2.894531,-42,-8,-13,0.06195068,0.6917725,0.09533691,-0.7130737,-4.890776
4.189,0.5734863,-0.3105469,-0.03466797,43.729,4.07558,1.281738,-10.19287,-107.9712,875.1018,9.152344,-6.632813,0.1132813,-53.09375,-9.3625,-10.25,0.04165172,0.6869493,0.1136458,-0.7161831,-1.799219
4.219,0.6794434,-0.1264648,-0.1445313,39.90225,-42.15258,-5.432129,24.59717,-93.07861,875.1042,9.621094,-4.292969,-0.9726563,-67,-11,-4,0.0234375,0.6837158,0.1308594,-0.7175293,1.034753
4.249,0.7185059,0.3059082,0.06030273,33.76882,-86.70272,34.79004,41.74805,-88.92822,875.1049,11.65625,1.199219,-1.46875,-73.90972,-12.1125,-4.375,0.000874849,0.6866455,0.1414606,-0.7134018,3.513036
4.279,0.9621582,0.7114258,0.001953125,28.04566,-129.3162,68.96973,61.2793,-64.7583,875.1052,13.96094,8.347656,-1.253906,-78,-13,-7,-0.02404785,0.6947021,0.1483154,-0.7034302,5.918934
4.309,1.125244,0.5856934,0.2824707,22.2759,-163.9434,80.32227,5.249023,-12.146,875.1066,17.85156,12.32422,0.6484375,-83.12202,-10.3125,-6.25,-0.04144377,0.6944275,0.1432266,-0.7039642,6.926093
4.339,0.8864746,0.4516602,0.4035645,17.99453,-178.3568,46.02051,-28.80859,24.84131,875.1089,13.92188,9.246094,8.398438,-88,-4,-4,-0.05517578,0.6925049,0.12854,-0.7077026,6.879658
4.369,0.706543,0.1904297,-0.015625,15.21917,-168.1029,9.70459,-9.460449,59.26514,875.1107,12.88672,5.886719,3.96875,-93.73864,-5.3125,-3.3125,-0.05076981,0.6936646,0.1161082,-0.7087549,5.511764
4.399,2.031006,-0.06005859,-0.3139648,14.12862,-134.2493,-17.57813,65.979,91.4917,875.1125,11.41016,0.3398438,-2.582031,-100,-10,-3,-0.03485107,0.6966553,0.1018066,-0.7092896,3.037688
4.429,0.888916,-0.2114258,1.094482,14.19025,-91.89926,14.77051,-68.78662,42.17529,875.1129,39.13281,1.699219,4.070313,-97.9375,-9.75,-4.5,-0.02582509,0.6988668,0.08910749,-0.7091789,1.260598
4.459,0.6884766,-0.2375488,-0.5949707,15.04636,-46.33436,-34.36279,55.41992,61.2793,875.113,6.359375,-7.238281,0.3046875,-91,-8,-8,-0.01751709,0.7011719,0.07684326,-0.7086182,-0.4248246
4.489,1.007324,-0.5727539,-0.4423828,16.32334,-8.393108,-24.6582,50.29297,57.86133,875.1103,12.69531,-7.679688,-5.515625,-87.6625,-8.8125,-7.875,-0.003482276,0.708514,0.07066579,-0.7024822,-2.070944
4.519,0.9477539,0.08789063,-0.1523438,17.93338,20.01075,-28.19824,29.23584,43.5791,875.1042,16.18359,-0.8671875,-7.121094,-85,-11,-7,0.01489258,0.7208252,0.06750488,-0.6896362,-3.142727
4.549,0.9768066,0.04418945,-0.1623535,19.30101,36.54126,-18.79883,30.57861,46.02051,875.1043,15.77344,0.90625,-2.523438,-80.9125,-10.5625,-9.125,0.02703384,0.728146,0.06233778,-0.6821179,-3.398824
4.579,0.9951172,-0.01074219,-0.2607422,19.8685,40.72883,-18.67676,28.9917,42.96875,875.105,15.99609,-1.539063,-2.476563,-76,-9,-14,0.0368042,0.7340088,0.05682373,-0.6757813,-3.109574
4.609,0.9821777,-0.04736328,-0.2128906,20.10348,35.51307,-18.67676,27.09961,43.15186,875.1058,15.48438,0.4882813,-3.800781,-70.7625,-8.395833,-14.71875,0.04801115,0.7395507,0.05218053,-0.6693849,-2.402541
4.639,0.9838867,-0.1191406,-0.1308594,19.73495,22.98652,-25.5127,26.00098,42.48047,875.1069,15.94531,-1.597656,-2.875,-65,-8,-15,0.05938721,0.7444458,0.04797363,-0.6633301,-1.459202
4.669,0.9619141,-0.1071777,-0.09960938,19.03215,6.695878,-30.88379,25.93994,40.89355,875.1079,16.05469,-0.9765625,-1.542969,-65.25,-7.145833,-17.15179,0.07115715,0.748848,0.04480687,-0.6574037,-0.3834081
4.699,1.005127,0.078125,-0.168457,18.52235,-6.44847,-19.22607,20.50781,39.61182,875.1089,15.53906,-0.08203125,-2.414063,-67,-6,-21,0.08325195,0.7527466,0.0423584,-0.6516724,0.7432224
4.729,0.9516602,-0.01538086,-0.2587891,18.51581,-11.62823,-8.666992,17.33398,43.21289,875.1061,15.60156,0.3554688,-3.652344,-66.1875,-6.8125,-20.75,0.0927431,0.7564801,0.03680102,-0.646399,1.917694
4.759,0.9724121,-0.07397461,-0.2802734,18.75129,-10.40782,-1.159668,19.89746,48.27881,875.0996,14.94922,-0.7695313,-4.808594,-64,-9,-19,0.100769,0.7599487,0.02886963,-0.6414795,3.146729
4.789,0.9645996,-0.08422852,-0.1489258,18.47352,-6.815507,8.972168,17.7002,49.98779,875.1007,15.64453,-1.414063,-3.125,-58.5,-8.875,-20.75,0.1078402,0.763458,0.01926249,-0.6364748,4.470385
4.819,0.9755859,-0.02758789,-0.09033203,17.9508,-5.064536,12.20703,16.54053,51.81885,875.105,15.72656,-1.128906,-2.421875,-49,-8,-25,0.1138916,0.7669067,0.007446289,-0.6315308,5.888602
4.849,0.9858398,-0.06445313,-0.09301758,17.53362,-6.587074,11.96289,24.35303,54.99268,875.1066,15.42188,-0.6601563,-0.8632813,-49,-8,-23.1875,0.1206127,0.7705678,-0.003789026,-0.6258127,7.41286
4.879,1.009277,-0.04125977,-0.06079102,17.00064,-11.19199,3.234863,25.5127,52.6123,875.1077,15.48438,-0.2304688,-0.5820313,-49,-8,-18,0.1274414,0.774353,-0.01538086,-0.6195679,9.029209
