8.04,-0.9934082,-0.121582,0.4257813,6.949285,0,-24.59717,30.82275,21.60645,863.6982,-13.62891,-3.816406,8.8125,-160.4375,-71.8125,32,-0.2440605,0.7106018,0.4213829,0.5076561,-7.598023,0,0,0
8.07,-1.512939,0.1936035,0.04296875,6.63509,0,-4.577637,51.81885,18.55469,863.6978,-17.67188,0.1757813,3.261719,-163,-76,32.5,-0.248291,0.7084961,0.4108276,0.5172119,-6.072828,0,0,0
8.1,-1.268555,0.2641602,-0.09399414,5.45981,0,12.146,24.23096,-13.30566,863.6984,-27.71484,4.8125,-0.00390625,-162.25,-74.5,33,-0.2532853,0.7042818,0.4111252,0.5214359,-5.28227,0,0,0
8.13,-0.8310547,-0.02587891,0.2385254,3.966703,0,21.72852,12.63428,-7.629395,863.7002,-14.88281,1.574219,0.1679688,-160,-70,33.5,-0.2600098,0.6974487,0.413208,0.5244751,-4.432525,0,0,0
8.16,-0.8369141,-0.08666992,0.3754883,2.238463,0,0.9765625,4.760742,-0.1220703,863.7005,-12.97266,-1.210938,5.554688,-162.9375,-70.125,33.25,-0.2613212,0.6956063,0.413888,0.5256755,-4.212067,0,0,0
8.19,-0.987793,-0.144043,0.2470703,1.361025,-0,7.202148,7.446289,-6.04248,863.7007,-14.625,-1.964844,4.796875,-170,-71,32.5,-0.2618408,0.6948242,0.4143066,0.5261841,-4.127161,0,0,0
8.22,-0.9750977,-0.0300293,0.244873,0.9666304,-0,0.6103516,6.103516,-7.446289,863.6985,-15.87891,-1.9375,3.816406,-168.75,-70.75,30.9875,-0.2618179,0.6933761,0.4150118,0.5274551,-4.003588,0,0,0
8.25,-0.9689941,-0.0703125,0.2575684,0.8224211,-0,-6.286621,0.4272461,-2.380371,863.6936,-15.625,-0.4257813,3.925781,-164,-70,28.5,-0.2616577,0.6918335,0.4158325,0.5290527,-3.868937,0,0,0
8.28,-0.9621582,-0.1276855,0.2949219,0.1290419,-0,-10.68115,-0.3051758,-2.075195,863.6927,-15.41797,-1.882813,4.203125,-164.875,-71.1875,25.775,-0.2601336,0.6919327,0.4153366,0.5304411,-3.846956,0,0,0
8.31,-0.9816895,-0.1123047,0.3132324,-0.9746044,-0,-11.65771,0.3051758,-5.065918,863.6924,-15.73828,-1.871094,4.679688,-168,-74,22.5,-0.256958,0.692627,0.4139404,0.5317993,-3.913053,0,0,0
8.34,-0.939209,-0.05053711,0.3393555,-1.92178,-0,-15.99121,1.220703,-5.004883,863.6931,-15.39844,-1.6875,5.238281,-167,-73,21.78571,-0.2539619,0.6929773,0.4127489,0.5336812,-3.927806,0,0,0
