27.372,0.2282715,0.5834961,-0.7990723,89.11348,0,-0.9765625,-0.4882813,0.3662109,876.2052,3.691406,9.199219,-12.89844,-34.4375,90.9375,-76.6875,0.9412727,-0.3127584,0.08480072,0.09445572,74.14398,0,0,0
27.402,0.2270508,0.578125,-0.7961426,89.21187,0,-1.281738,-0.3662109,0.5493164,876.2063,3.714844,9.34375,-12.88672,-38,94,-77.5,0.9411621,-0.3130493,0.0847168,0.09466553,74.14341,0,0,0
27.432,0.229248,0.5893555,-0.7980957,89.41547,0,-1.220703,-0.5493164,0.3662109,876.2073,3.691406,9.328125,-12.71094,-39.71875,93.3125,-78.35417,0.9410706,-0.3133161,0.08463364,0.0948254,74.1448,0,0,0
27.462,0.230957,0.5908203,-0.7966309,89.74956,0,-0.793457,-0.3051758,0.3662109,876.2085,3.753906,9.414063,-12.84375,-41,91,-79.5,0.940979,-0.3135986,0.08453369,0.0949707,74.14846,0,0,0
27.492,0.2333984,0.5891113,-0.7939453,89.76109,0,-0.3051758,-0.3051758,0.1831055,876.2099,3.703125,9.421875,-12.73047,-42.5,89.5,-78.6875,0.940937,-0.3137245,0.08453369,0.09507561,74.14386,0,0,0
27.522,0.2290039,0.5876465,-0.7949219,89.74461,4.892754,-0.1220703,-0.3051758,0.06103516,876.2114,3.648438,9.421875,-12.75391,-44,88,-76.5,0.940918,-0.3137817,0.08453369,0.09515381,74.14072,0,0,0
27.552,0.2270508,0.590332,-0.7966309,89.52548,2.444756,0.1831055,-0.2441406,-0.06103516,876.2138,3.652344,9.40625,-12.74609,-41.6875,88.125,-76.625,0.940918,-0.3137741,0.08453369,0.09515381,74.14074,0,0,0
27.582,0.2314453,0.5915527,-0.7922363,89.44286,-0.5255179,0.3662109,0.1831055,-0.06103516,876.2168,3.632813,9.410156,-12.79297,-36,89,-77.5,0.940918,-0.3137207,0.08453369,0.09515381,74.14091,0,0,0
27.612,0.232666,0.5849609,-0.7946777,89.5932,-1.862505,0.6713867,0.2441406,-0.1831055,876.2177,3.628906,9.421875,-12.72656,-35.27778,88.75,-78,0.940937,-0.3136284,0.08459091,0.09511566,74.13658,0,0,0
27.642,0.2368164,0.579834,-0.8071289,89.80331,-0.3102299,0.6713867,0.2441406,-0.3051758,876.218,3.683594,9.304688,-12.86328,-35,88,-78.5,0.940979,-0.3134766,0.0847168,0.09503174,74.1269,0,0,0
27.671,0.2353516,0.579834,-0.8061523,89.99762,2.142199,0.5493164,0.06103516,-0.1831055,876.2179,3.765625,9.320313,-12.82813,-35,88,-77.95282,0.9410299,-0.3133139,0.08475786,0.09497199,74.12573,0,0,0
27.701,0.2319336,0.5734863,-0.8041992,89.94297,3.798643,0.4882813,-0.1220703,-0.1831055,876.2173,3.746094,9.253906,-12.8125,-35,88,-76.5,0.9411011,-0.3131104,0.08477783,0.09490967,74.12735,0,0,0
27.731,0.2331543,0.5754395,-0.8061523,89.80111,2.911352,0.1831055,-0.1831055,-0.1220703,876.2168,3.757813,9.160156,-12.875,-36.55987,88.62395,-76.5,0.9411382,-0.3130263,0.08480848,0.09492089,74.12444,0,0,0
27.761,0.2380371,0.5737305,-0.8068848,89.60238,-0.02667058,0.06103516,-0.06103516,0,876.2163,3.773438,9.234375,-12.91406,-40,90,-76.5,0.9411621,-0.3129883,0.08483887,0.0949707,74.11989,0,0,0
27.791,0.2314453,0.5754395,-0.8100586,89.60957,-2.207179,-0.3051758,-0.1220703,0.2441406,876.2167,3.714844,9.183594,-12.86719,-40,91,-75.5625,0.9411469,-0.3129997,0.08483887,0.09502284,74.11785,0,0,0
27.821,0.2329102,0.5766602,-0.8032227,89.64844,-2.804611,-0.6103516,-0.3662109,0.1220703,876.2178,3.703125,9.175781,-12.87109,-40,92,-73.5,0.9411011,-0.3130493,0.08483887,0.09509277,74.11464,0,0,0
27.851,0.2319336,0.5788574,-0.8088379,89.66162,-1.769122,-0.8544922,-0.2441406,0.3051758,876.2179,3.714844,9.261719,-12.85547,-37.8125,89.9375,-73.5,0.9410489,-0.3131807,0.08483887,0.09517593,74.11064,0,0,0
27.881,0.2307129,0.5795898,-0.8017578,89.60859,-0.7104963,-0.8544922,-0.3051758,0.1831055,876.218,3.761719,9.246094,-12.90625,-33,85,-73.5,0.940979,-0.3134155,0.08483887,0.09527588,74.10547,0,0,0
27.911,0.2324219,0.5808105,-0.8049316,89.36693,-1.111449,-0.7324219,-0.3051758,0.06103516,876.2189,3.785156,9.335938,-12.80469,-35.0625,87.375,-74.125,0.940918,-0.3135986,0.08481979,0.09536743,74.10295,0,0,0
27.941,0.2302246,0.5854492,-0.7966309,89.28748,-2.388586,-0.7324219,-0.1831055,0.1220703,876.2205,3.683594,9.332031,-12.77344,-41,94,-75.5,0.9408569,-0.3137817,0.08477783,0.09545898,74.1029,0,0,0
27.971,0.2243652,0.5876465,-0.7924805,89.27584,-3.07343,-0.4882813,-0.3051758,0,876.2201,3.644531,9.414063,-12.79297,-40.875,93.75,-77.875,0.9407959,-0.3139175,0.08477783,0.09550095,74.10016,0,0,0
28.001,0.2285156,0.5915527,-0.7990723,89.43748,-2.093741,-0.4882813,0,0.06103516,876.2188,3.613281,9.40625,-12.74219,-40,92,-81.5,0.9407349,-0.3140259,0.08477783,0.09552002,74.0983,0,0,0
28.031,0.232666,0.5852051,-0.7963867,89.5406,-0.1332497,0,0,-0.06103516,876.2183,3.757813,9.390625,-12.66406,-40.875,88.975,-81.25,0.9407349,-0.3140686,0.08479691,0.09552002,74.0961,0,0,0
28.061,0.2353516,0.5805664,-0.7980957,89.54763,1.737642,0,-0.1220703,-0.2441406,876.218,3.769531,9.324219,-12.82813,-43,84,-79.5,0.9407349,-0.3140869,0.08483887,0.09552002,74.09149,0,0,0
28.091,0.232666,0.5825195,-0.8037109,89.38951,1.36064,0.06103516,-0.1220703,-0.3051758,876.2177,3.75,9.316406,-12.80469,-42.875,85.375,-76.475,0.9407349,-0.3140717,0.08483887,0.09548187,74.09286,0,0,0
28.121,0.2338867,0.5800781,-0.8059082,89.14253,-0.7651582,0.1220703,0,-0.1220703,876.2175,3.683594,9.289063,-12.83203,-42,90,-71.5,0.9407349,-0.3140259,0.08483887,0.09539795,74.09589,0,0,0
28.151,0.232666,0.5805664,-0.8015137,89.11369,-2.82979,0,0.06103516,0,876.2152,3.703125,9.242188,-12.87109,-41.14583,90,-73.1875,0.9407539,-0.3140259,0.08485794,0.09539795,74.09409,0,0,0
28.181,0.2319336,0.583252,-0.802002,89.18757,-3.156161,-0.06103516,-0.06103516,-0.1220703,876.2104,3.707031,9.253906,-12.92578,-40,90,-78.5,0.9407959,-0.3140259,0.0848999,0.09539795,74.09015,0,0,0
28.211,0.2324219,0.5834961,-0.8071289,89.51818,-0.7446766,-0.1220703,-0.1220703,0,876.2073,3.742188,9.324219,-12.88281,-40,90.625,-78.25,0.9407806,-0.3140259,0.08493042,0.09541702,74.08597,0,0,0
28.241,0.2321777,0.5810547,-0.8046875,89.73404,2.784277,-0.06103516,-0.1831055,0,876.2043,3.722656,9.332031,-12.82813,-40,92,-76.5,0.9407349,-0.3140259,0.08496094,0.09545898,74.08056,0,0,0
28.271,0.2282715,0.5812988,-0.7993164,89.86073,5.507308,-0.1831055,-0.1220703,-0.1220703,876.2059,3.695313,9.378906,-12.83594,-40.625,90.875,-76.5,0.9407349,-0.3140259,0.08496094,0.09545898,74.08056,0,0,0
28.301,0.2285156,0.5822754,-0.8039551,89.76847,5.246911,-0.06103516,-0.06103516,-0.1220703,876.2107,3.726563,9.3125,-12.81641,-42,88,-76.5,0.9407349,-0.3140259,0.08496094,0.09545898,74.08056,0,0,0
28.331,0.229248,0.581543,-0.8005371,89.69894,3.270882,-0.1220703,0,0,876.2104,3.695313,9.320313,-12.8125,-41.8125,87.3,-76.1875,0.9407349,-0.314064,0.08496094,0.09543991,74.0811,0,0,0
28.361,0.2324219,0.5827637,-0.8024902,89.74068,0.8713649,-0.1831055,-0.1220703,-0.1831055,876.2085,3.753906,9.253906,-12.84375,-41,87,-75.5,0.9407349,-0.3141479,0.08496094,0.09539795,74.08229,0,0,0
28.391,0.2331543,0.5820313,-0.8012695,89.81035,-0.045843,-0.1831055,-0.1220703,-0.1831055,876.2079,3.714844,9.292969,-12.74609,-40.5,86.14583,-73.9875,0.9407158,-0.3141848,0.08498001,0.09539795,74.07983,0,0,0
28.421,0.2333984,0.5854492,-0.7966309,89.86851,0.1964777,-0.1220703,-0.1220703,-0.06103516,876.2075,3.753906,9.304688,-12.84375,-40,85,-71.5,0.9406738,-0.314209,0.08502197,0.09539795,74.07461,0,0,0
28.451,0.2346191,0.5893555,-0.798584,89.70894,0.2673899,0.4272461,-0.1831055,-0.1220703,876.2095,3.679688,9.410156,-12.72266,-38.16667,86.4375,-71.5,0.9407082,-0.3141365,0.08500671,0.0953598,74.0783,0,0,0
28.481,0.2285156,0.5905762,-0.7966309,89.62437,-0.3903637,0.793457,0,-0.5493164,876.2141,3.671875,9.46875,-12.71875,-35,90,-71.5,0.9407959,-0.3139648,0.08496094,0.09527588,74.08793,0,0,0
28.511,0.2167969,0.6052246,-0.7978516,89.72547,-0.7557649,3.601074,0.7324219,-1.220703,876.2153,3.441406,9.539063,-12.82031,-36.5625,89.375,-71.8125,0.9410197,-0.3133235,0.08510971,0.09495522,74.08801,0,0,0
28.541,0.2233887,0.6103516,-0.8103027,89.84898,-0.3053137,7.263184,2.075195,-0.9155273,876.2158,3.507813,9.636719,-12.92578,-41,87,-72.5,0.9414063,-0.3121338,0.08544922,0.09436035,74.08077,0,0,0
